+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101


Solucion peor. Costo: 838.298

Lista tabu: [((90,89,2.828),7), ((86,87,5.385),7), ((92,90,3.606),7), ((89,92,5.0),6), ((1,35,32.388),8), ((34,33,2.0),8), ((35,33,5.385),7), ((19,20,5.0),9), ((16,17,5.0),9), ((16,19,7.071),8), ((96,95,3.606),10), ((94,98,5.0),10), ((98,95,5.831),9), ((76,9,7.616),18), ((8,4,2.0),18), ((9,4,4.472),17)]

ADD: [(84,85,3.606)]

DROP: [(92,85,10.198), (85,90,7.0), (84,1,32.388)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 48906 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 833.354

Lista tabu: [((76,9,7.616),6), ((8,4,2.0),6), ((9,4,4.472),5), ((92,85,10.198),7), ((85,90,7.0),7), ((84,1,32.388),7), ((84,85,3.606),6), ((50,48,2.0),1), ((42,41,2.0),1), ((43,42,2.0),1), ((73,62,3.0),2), ((69,67,5.385),2), ((67,62,5.831),1), ((40,39,5.0),3), ((38,36,5.831),3), ((38,40,5.385),2), ((31,29,3.0),4), ((27,24,3.0),4), ((29,24,5.0),3), ((47,46,2.0),5), ((49,52,3.0),5), ((52,46,5.0),4), ((83,84,3.0),6), ((84,85,3.606),6), ((86,87,5.385),6), ((86,84,6.403),5), ((10,12,3.162),7), ((7,5,2.236),7), ((3,7,5.099),7), ((12,7,5.0),6), ((98,101,5.0),8), ((97,96,2.0),8), ((99,97,5.385),8), ((97,98,5.0),7), ((84,85,3.606),9), ((85,1,31.048),9), ((89,86,3.0),9), ((85,89,5.385),8), ((21,22,2.0),10), ((27,24,3.0),10), ((21,27,7.071),9), ((44,43,3.0),11), ((51,53,3.162),11), ((44,51,7.616),10)]

ADD: [(5,8,2.828)]

DROP: [(4,9,4.472), (9,8,2.828), (7,5,2.236), (5,10,4.472)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 48927 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 830.924

Lista tabu: [((25,26,2.0),1), ((29,27,2.0),1), ((51,53,3.162),2), ((43,42,2.0),2), ((44,43,3.0),2), ((43,51,7.0),1), ((81,80,5.385),3), ((78,74,4.0),3), ((74,80,5.0),2), ((46,49,2.0),4), ((51,53,3.162),4), ((52,51,2.236),4), ((51,46,4.472),3), ((30,31,5.0),5), ((29,27,2.0),5), ((27,31,5.0),4), ((66,64,2.0),6), ((70,1,15.811),6), ((66,70,5.831),5), ((96,95,3.606),7), ((94,98,5.0),7), ((98,95,5.831),6), ((4,5,2.0),8), ((10,12,3.162),8), ((9,10,2.0),8), ((10,4,5.657),7), ((1,35,32.388),9), ((32,34,5.385),9), ((35,34,5.0),8), ((8,76,5.099),10), ((2,3,2.0),10), ((2,8,5.385),9), ((22,23,2.0),11), ((26,28,2.0),11), ((25,26,2.0),11), ((26,22,5.0),10)]

ADD: [(8,7,3.0)]

DROP: [(4,5,2.0), (8,76,5.099), (3,7,5.099)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 48969 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 830.556

Lista tabu: [((50,48,2.0),1), ((47,46,2.0),1), ((45,47,2.828),1), ((26,28,2.0),2), ((31,29,3.0),2), ((29,28,3.0),1), ((1,35,32.388),3), ((34,33,2.0),3), ((35,33,5.385),2), ((64,63,5.0),4), ((75,73,5.0),4), ((73,63,5.831),3), ((72,77,5.0),5), ((79,82,3.0),5), ((72,79,7.0),4), ((96,95,3.606),6), ((94,98,5.0),6), ((94,96,5.831),5), ((25,26,2.0),7), ((21,22,2.0),7), ((1,21,10.0),7), ((26,21,5.385),6), ((80,78,1.0),8), ((77,79,2.0),8), ((77,80,5.831),7), ((47,46,2.0),9), ((50,48,2.0),9), ((46,48,5.0),8), ((92,90,3.606),10), ((88,91,5.0),10), ((92,88,7.071),9), ((90,89,2.828),11), ((86,87,5.385),11), ((87,89,5.099),10)]

ADD: [(22,24,3.606)]

DROP: [(24,1,13.0), (22,23,2.0), (21,22,2.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 48974 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 830.244

Lista tabu: [((96,95,3.606),1), ((94,98,5.0),1), ((25,26,2.0),2), ((21,22,2.0),2), ((1,21,10.0),2), ((26,21,5.385),1), ((80,78,1.0),3), ((77,79,2.0),3), ((77,80,5.831),2), ((47,46,2.0),4), ((50,48,2.0),4), ((46,48,5.0),3), ((92,90,3.606),5), ((88,91,5.0),5), ((92,88,7.071),4), ((90,89,2.828),6), ((86,87,5.385),6), ((87,89,5.099),5), ((24,1,13.0),14), ((22,23,2.0),14), ((21,22,2.0),14), ((22,24,3.606),13), ((36,32,5.0),8), ((34,33,2.0),8), ((36,34,5.831),7), ((40,39,5.0),9), ((38,36,5.831),9), ((36,39,7.071),8), ((101,100,5.0),10), ((97,96,2.0),10), ((99,97,5.385),10), ((97,101,7.071),9), ((37,40,5.0),11), ((39,38,2.0),11), ((37,39,7.071),10)]

ADD: [(6,5,3.0)]

DROP: [(1,6,15.133), (4,76,3.162), (5,8,2.828)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49074 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 2 min 20 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49087 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 842.595

Lista tabu: [((23,25,3.606),1), ((21,22,2.0),1), ((1,21,10.0),1), ((99,97,5.385),2), ((96,95,3.606),2), ((95,97,5.385),1), ((16,17,5.0),3), ((15,13,3.0),3), ((15,16,5.385),2), ((46,49,2.0),4), ((43,42,2.0),4), ((44,43,3.0),4), ((43,49,5.385),3), ((99,97,5.385),5), ((100,1,33.541),5), ((99,100,5.831),4), ((23,25,3.606),6), ((26,28,2.0),6), ((28,25,2.828),5), ((47,46,2.0),7), ((49,52,3.0),7), ((52,46,5.0),6), ((5,8,2.828),8), ((4,6,1.0),8), ((4,5,2.0),7), ((25,26,2.0),9), ((21,22,2.0),9), ((1,21,10.0),9), ((21,26,5.385),8), ((23,25,3.606),10), ((28,30,3.606),10), ((28,23,5.0),9), ((76,5,4.243),11), ((8,4,2.0),11), ((9,7,2.236),11), ((5,9,4.0),10)]

ADD: [(5,7,2.236)]

DROP: [(7,3,5.099), (5,8,2.828), (76,5,4.243)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49095 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 834.216

Lista tabu: [((25,26,2.0),1), ((21,22,2.0),1), ((1,21,10.0),1), ((23,25,3.606),2), ((28,30,3.606),2), ((28,23,5.0),1), ((76,5,4.243),3), ((8,4,2.0),3), ((9,7,2.236),3), ((5,9,4.0),2), ((7,3,5.099),11), ((5,8,2.828),11), ((76,5,4.243),11), ((5,7,2.236),10), ((96,95,3.606),5), ((94,98,5.0),5), ((98,95,5.831),4), ((13,1,38.079),6), ((16,17,5.0),6), ((20,16,5.0),6), ((13,16,7.071),5), ((31,29,3.0),7), ((27,24,3.0),7), ((29,24,5.0),6), ((16,17,5.0),8), ((15,13,3.0),8), ((15,16,5.385),7), ((40,39,5.0),9), ((38,36,5.831),9), ((36,39,7.071),8), ((76,8,5.099),10), ((4,6,1.0),10), ((5,3,3.606),10), ((4,3,5.0),9), ((99,97,5.385),11), ((96,95,3.606),11), ((96,99,6.403),10)]

ADD: [(92,90,3.606)]

DROP: [(85,90,7.0), (89,86,3.0), (92,85,10.198)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49101 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 833.871

Lista tabu: [((7,3,5.099),5), ((5,8,2.828),5), ((76,5,4.243),5), ((5,7,2.236),4), ((31,29,3.0),1), ((27,24,3.0),1), ((16,17,5.0),2), ((15,13,3.0),2), ((15,16,5.385),1), ((40,39,5.0),3), ((38,36,5.831),3), ((36,39,7.071),2), ((76,8,5.099),4), ((4,6,1.0),4), ((5,3,3.606),4), ((4,3,5.0),3), ((99,97,5.385),5), ((96,95,3.606),5), ((96,99,6.403),4), ((85,90,7.0),13), ((89,86,3.0),13), ((92,85,10.198),13), ((92,90,3.606),12), ((78,74,4.0),7), ((72,77,5.0),7), ((77,74,5.385),6), ((45,47,2.828),8), ((48,1,18.028),8), ((50,48,2.0),8), ((45,48,5.385),7), ((56,55,5.0),9), ((61,60,10.44),9), ((55,60,6.403),8), ((76,8,5.099),10), ((4,6,1.0),10), ((9,7,2.236),10), ((4,7,3.606),9), ((5,3,3.606),11), ((2,76,3.0),11), ((3,76,5.0),10)]

ADD: [(8,5,2.828)]

DROP: [(7,5,2.236), (8,4,2.0), (76,8,5.099)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49107 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 833.405

Lista tabu: [((85,90,7.0),7), ((89,86,3.0),7), ((92,85,10.198),7), ((92,90,3.606),6), ((78,74,4.0),1), ((72,77,5.0),1), ((45,47,2.828),2), ((48,1,18.028),2), ((50,48,2.0),2), ((45,48,5.385),1), ((56,55,5.0),3), ((61,60,10.44),3), ((55,60,6.403),2), ((76,8,5.099),4), ((4,6,1.0),4), ((9,7,2.236),4), ((4,7,3.606),3), ((5,3,3.606),5), ((2,76,3.0),5), ((3,76,5.0),4), ((7,5,2.236),13), ((8,4,2.0),13), ((76,8,5.099),13), ((8,5,2.828),12), ((38,36,5.831),7), ((34,33,2.0),7), ((32,34,5.385),7), ((34,38,6.0),6), ((78,74,4.0),8), ((79,82,3.0),8), ((78,79,5.0),7), ((23,25,3.606),9), ((26,28,2.0),9), ((26,23,3.0),8), ((25,26,2.0),10), ((28,30,3.606),10), ((30,26,5.385),9), ((64,63,5.0),11), ((75,73,5.0),11), ((73,63,5.831),10)]

ADD: [(84,87,6.0)]

DROP: [(86,87,5.385), (87,88,1.0), (84,1,32.388)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49112 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 831.02

Lista tabu: [((85,90,7.0),2), ((89,86,3.0),2), ((92,85,10.198),2), ((92,90,3.606),1), ((7,5,2.236),8), ((8,4,2.0),8), ((76,8,5.099),8), ((8,5,2.828),7), ((38,36,5.831),2), ((34,33,2.0),2), ((32,34,5.385),2), ((34,38,6.0),1), ((78,74,4.0),3), ((79,82,3.0),3), ((78,79,5.0),2), ((23,25,3.606),4), ((26,28,2.0),4), ((26,23,3.0),3), ((25,26,2.0),5), ((28,30,3.606),5), ((30,26,5.385),4), ((64,63,5.0),6), ((75,73,5.0),6), ((73,63,5.831),5), ((86,87,5.385),14), ((87,88,1.0),14), ((84,1,32.388),14), ((84,87,6.0),13), ((21,22,2.0),8), ((24,1,13.0),8), ((21,24,5.385),7), ((80,78,1.0),9), ((79,82,3.0),9), ((80,79,5.099),8), ((84,87,6.0),10), ((87,1,26.476),10), ((89,85,5.385),10), ((85,87,5.0),9), ((75,73,5.0),11), ((62,65,2.0),11), ((75,62,5.831),10)]

ADD: [(85,88,5.831)]

DROP: [(89,85,5.385), (86,88,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49153 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 830.924

Lista tabu: [((1,68,12.207),1), ((66,64,2.0),1), ((66,64,2.0),2), ((67,70,2.0),2), ((69,67,5.385),2), ((66,67,5.099),1), ((22,23,2.0),3), ((26,28,2.0),3), ((25,26,2.0),3), ((26,22,5.0),2), ((23,25,3.606),4), ((26,28,2.0),4), ((26,23,3.0),3), ((23,25,3.606),5), ((27,24,3.0),5), ((23,27,4.243),4), ((80,78,1.0),6), ((79,82,3.0),6), ((80,79,5.099),5), ((44,43,3.0),7), ((48,1,18.028),7), ((44,48,3.0),6), ((26,28,2.0),8), ((29,27,2.0),8), ((26,29,3.606),7), ((44,43,3.0),9), ((46,49,2.0),9), ((47,46,2.0),9), ((44,46,5.831),8), ((5,3,3.606),10), ((76,4,3.162),10), ((5,76,4.243),9), ((21,22,2.0),11), ((27,24,3.0),11), ((21,27,7.071),10)]

ADD: [(87,86,5.385)]

DROP: [(84,87,6.0), (87,1,26.476), (88,85,5.831), (85,86,2.828)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49187 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 830.556

Lista tabu: [((68,66,1.0),1), ((70,1,15.811),1), ((97,96,2.0),2), ((94,98,5.0),2), ((97,94,7.071),1), ((9,7,2.236),3), ((2,76,3.0),3), ((2,9,7.0),2), ((62,65,2.0),4), ((69,67,5.385),4), ((62,69,5.0),3), ((95,93,3.606),5), ((94,98,5.0),5), ((94,95,3.0),4), ((28,30,3.606),6), ((31,29,3.0),6), ((29,30,5.831),5), ((23,25,3.606),7), ((27,24,3.0),7), ((23,27,4.243),6), ((11,12,3.0),8), ((10,9,2.0),8), ((11,10,5.0),7), ((1,85,31.048),9), ((85,84,3.606),9), ((87,86,5.385),9), ((85,86,2.828),8), ((51,53,3.162),10), ((43,42,2.0),10), ((44,43,3.0),10), ((43,51,7.0),9), ((8,5,2.828),11), ((2,76,3.0),11), ((2,8,5.385),10)]

ADD: [(22,24,3.606)]

DROP: [(24,1,13.0), (22,23,2.0), (21,22,2.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49285 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 830.2

Lista tabu: [((64,63,5.0),1), ((75,73,5.0),1), ((23,25,3.606),2), ((27,24,3.0),2), ((25,24,5.831),1), ((43,42,2.0),3), ((41,45,3.0),3), ((44,43,3.0),3), ((44,42,3.606),2), ((8,5,2.828),4), ((4,6,1.0),4), ((6,5,3.0),3), ((12,10,3.162),5), ((9,7,2.236),5), ((9,12,3.162),4), ((5,3,3.606),6), ((2,76,3.0),6), ((3,76,5.0),5), ((96,95,3.606),7), ((94,98,5.0),7), ((94,96,5.831),6), ((41,45,3.0),8), ((48,1,18.028),8), ((41,48,7.071),7), ((51,53,3.162),9), ((43,42,2.0),9), ((44,43,3.0),9), ((43,51,7.0),8), ((5,3,3.606),10), ((76,4,3.162),10), ((76,5,4.243),9), ((82,79,3.0),11), ((77,72,5.0),11), ((77,82,5.0),10)]

ADD: [(8,4,2.0)]

DROP: [(4,6,1.0), (8,5,2.828), (7,8,3.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49298 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 830.067

Lista tabu: [((4,6,1.0),6), ((8,5,2.828),6), ((7,8,3.0),6), ((8,4,2.0),5), ((62,65,2.0),1), ((70,1,15.811),1), ((67,70,2.0),1), ((51,53,3.162),2), ((47,46,2.0),2), ((45,47,2.828),2), ((47,51,4.0),1), ((63,75,3.0),3), ((67,70,2.0),3), ((69,67,5.385),3), ((75,67,6.0),2), ((91,88,5.0),4), ((90,92,3.606),4), ((92,88,7.071),3), ((11,12,3.0),5), ((9,7,2.236),5), ((10,9,2.0),5), ((9,11,3.606),4), ((68,66,1.0),6), ((70,1,15.811),6), ((68,70,5.385),5), ((77,72,5.0),7), ((74,78,4.0),7), ((77,74,5.385),6), ((95,93,3.606),8), ((94,98,5.0),8), ((94,95,3.0),7), ((60,1,35.057),9), ((56,55,5.0),9), ((58,56,2.0),9), ((56,60,4.0),8), ((66,64,2.0),10), ((67,70,2.0),10), ((69,67,5.385),10), ((66,67,5.099),9), ((26,28,2.0),11), ((29,27,2.0),11), ((26,29,3.606),10)]

ADD: [(6,4,1.0)]

DROP: [(4,8,2.0), (6,1,15.133)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49300 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 829.669

Lista tabu: [((4,6,1.0),4), ((8,5,2.828),4), ((7,8,3.0),4), ((8,4,2.0),3), ((63,75,3.0),1), ((67,70,2.0),1), ((69,67,5.385),1), ((91,88,5.0),2), ((90,92,3.606),2), ((92,88,7.071),1), ((11,12,3.0),3), ((9,7,2.236),3), ((10,9,2.0),3), ((9,11,3.606),2), ((68,66,1.0),4), ((70,1,15.811),4), ((68,70,5.385),3), ((77,72,5.0),5), ((74,78,4.0),5), ((77,74,5.385),4), ((95,93,3.606),6), ((94,98,5.0),6), ((94,95,3.0),5), ((60,1,35.057),7), ((56,55,5.0),7), ((58,56,2.0),7), ((56,60,4.0),6), ((66,64,2.0),8), ((67,70,2.0),8), ((69,67,5.385),8), ((66,67,5.099),7), ((26,28,2.0),9), ((29,27,2.0),9), ((26,29,3.606),8), ((4,8,2.0),17), ((6,1,15.133),17), ((6,4,1.0),16), ((14,18,4.0),11), ((16,17,5.0),11), ((20,16,5.0),11), ((16,18,5.385),10)]

ADD: [(76,6,3.0)]

DROP: [(76,4,3.162), (6,8,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49400 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó en Path Relinking durante 2 min 21 seg en NODO 0. Partimos de otra solucion inicial    

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49404 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 835.938

Lista tabu: [((45,47,2.828),8), ((46,49,2.0),8), ((45,46,2.0),7), ((41,45,3.0),9), ((43,42,2.0),9), ((44,43,3.0),9), ((45,43,2.236),8), ((30,28,3.606),10), ((26,25,2.0),10), ((30,26,5.385),9), ((96,95,3.606),11), ((94,98,5.0),11), ((94,96,5.831),10)]

ADD: [(9,11,3.606)]

DROP: [(5,11,7.28), (12,9,3.162), (9,10,2.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49420 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 835.646

Lista tabu: [((5,11,7.28),3), ((12,9,3.162),3), ((9,10,2.0),3), ((9,11,3.606),2), ((76,2,3.0),1), ((5,9,4.0),1), ((3,5,3.606),1), ((44,43,3.0),2), ((41,45,3.0),2), ((41,44,5.385),1), ((101,100,5.0),3), ((97,96,2.0),3), ((99,97,5.385),3), ((97,101,7.071),2), ((73,62,3.0),4), ((69,67,5.385),4), ((67,62,5.831),3), ((57,59,2.0),5), ((61,1,45.277),5), ((61,57,5.0),4), ((1,13,38.079),6), ((16,20,5.0),6), ((17,16,5.0),6), ((13,16,7.071),5), ((3,5,3.606),7), ((5,9,4.0),7), ((7,8,3.0),7), ((8,6,2.236),7), ((5,6,3.0),6), ((36,32,5.0),8), ((33,1,31.623),8), ((33,36,7.071),7), ((44,43,3.0),9), ((47,49,2.828),9), ((46,47,2.0),9), ((44,47,4.243),8), ((23,24,3.0),10), ((26,25,2.0),10), ((28,26,2.0),10), ((26,23,3.0),9), ((47,49,2.828),11), ((53,50,3.0),11), ((49,50,5.0),10)]

ADD: [(7,9,2.236)]

DROP: [(5,9,4.0), (7,8,3.0), (10,7,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49466 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 833.646

Lista tabu: [((41,45,3.0),1), ((48,1,18.028),1), ((90,89,2.828),2), ((88,87,1.0),2), ((84,88,7.0),2), ((89,88,5.0),1), ((9,11,3.606),3), ((8,6,2.236),3), ((11,6,7.071),2), ((29,31,3.0),4), ((30,28,3.606),4), ((29,30,5.831),3), ((30,28,3.606),5), ((25,21,5.0),5), ((26,25,2.0),5), ((30,25,5.0),4), ((47,49,2.828),6), ((44,43,3.0),6), ((1,44,16.553),6), ((44,49,7.071),5), ((64,63,5.0),7), ((67,70,2.0),7), ((69,67,5.385),7), ((63,67,3.0),6), ((10,8,4.472),8), ((4,1,16.125),8), ((10,4,5.657),7), ((17,16,5.0),9), ((20,19,5.0),9), ((17,20,7.071),8), ((46,47,2.0),10), ((53,50,3.0),10), ((46,53,7.071),9), ((101,100,5.0),11), ((97,96,2.0),11), ((99,97,5.385),11), ((97,101,7.071),10)]

ADD: [(84,87,6.0)]

DROP: [(84,88,7.0), (87,91,6.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49626 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 832.002

Lista tabu: [((88,91,5.0),1), ((90,89,2.828),1), ((92,90,3.606),1), ((10,8,4.472),2), ((7,9,2.236),2), ((5,7,2.236),2), ((8,7,3.0),1), ((70,1,15.811),3), ((64,63,5.0),3), ((66,64,2.0),3), ((64,70,7.071),2), ((11,12,3.0),4), ((10,8,4.472),4), ((12,8,5.831),3), ((23,24,3.0),5), ((25,21,5.0),5), ((21,24,5.385),4), ((86,85,2.828),6), ((87,88,1.0),6), ((85,88,5.831),5), ((27,29,2.0),7), ((28,26,2.0),7), ((28,27,3.606),6), ((7,9,2.236),8), ((9,11,3.606),8), ((10,8,4.472),8), ((8,6,2.236),8), ((9,6,5.0),7), ((62,65,2.0),9), ((69,67,5.385),9), ((65,67,5.099),8), ((30,28,3.606),10), ((26,25,2.0),10), ((30,26,5.385),9), ((50,48,2.0),11), ((43,42,2.0),11), ((44,43,3.0),11), ((43,50,5.831),10)]

ADD: [(10,7,2.236)]

DROP: [(7,9,2.236), (10,8,4.472)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49726 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 2 min 21 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49737 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 837.807

Lista tabu: [((63,75,3.0),1), ((68,66,1.0),1), ((1,68,12.207),1), ((43,42,2.0),2), ((41,45,3.0),2), ((45,42,3.606),1), ((92,90,3.606),3), ((87,88,1.0),3), ((92,87,7.81),2), ((84,87,6.0),4), ((85,83,5.831),4), ((86,85,2.828),4), ((85,87,5.0),3), ((1,35,32.388),5), ((32,34,5.385),5), ((35,34,5.0),4), ((50,48,2.0),6), ((47,49,2.828),6), ((46,47,2.0),6), ((47,50,3.606),5), ((47,49,2.828),7), ((50,48,2.0),7), ((49,48,5.385),6), ((62,65,2.0),8), ((69,67,5.385),8), ((65,67,5.099),7), ((44,43,3.0),9), ((47,49,2.828),9), ((46,47,2.0),9), ((43,47,3.0),8), ((60,58,2.0),10), ((56,55,5.0),10), ((55,58,5.385),9), ((84,87,6.0),11), ((88,91,5.0),11), ((91,87,6.0),10)]

ADD: [(63,70,5.0)]

DROP: [(63,68,5.831), (70,1,15.811)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49754 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 833.382

Lista tabu: [((63,68,5.831),2), ((70,1,15.811),2), ((63,70,5.0),1), ((25,21,5.0),1), ((23,24,3.0),1), ((22,23,2.0),1), ((95,93,3.606),2), ((94,98,5.0),2), ((93,98,7.0),1), ((90,89,2.828),3), ((87,88,1.0),3), ((90,87,4.243),2), ((50,48,2.0),4), ((47,49,2.828),4), ((46,47,2.0),4), ((47,50,3.606),3), ((55,54,5.385),5), ((57,59,2.0),5), ((55,57,5.385),4), ((41,45,3.0),6), ((43,42,2.0),6), ((44,43,3.0),6), ((45,43,2.236),5), ((5,7,2.236),7), ((11,9,3.606),7), ((11,5,7.28),6), ((45,46,2.0),8), ((43,42,2.0),8), ((44,43,3.0),8), ((43,46,3.606),7), ((92,90,3.606),9), ((87,88,1.0),9), ((92,87,7.81),8), ((67,69,5.385),10), ((65,62,2.0),10), ((62,69,5.0),9), ((1,76,15.811),11), ((6,4,1.0),11), ((76,4,3.162),10)]

ADD: [(63,75,3.0)]

DROP: [(63,70,5.0), (75,68,7.81)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 49804 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 832.002

