+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101        102        103        104        105        106        107        108        109        110        111        112        113        114        115        116        117        118        119        120        121

ADD: [(112,89,2.828)]

DROP: [(112,7,36.359), (7,1,42.19), (1,89,3.162), (89,3,41.437)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9285 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1087.195

Lista tabu: [((112,7,36.359),9), ((7,1,42.19),9), ((1,89,3.162),9), ((89,3,41.437),9), ((112,89,2.828),7), ((75,73,2.0),2), ((79,81,4.472),2), ((81,73,8.062),1), ((96,88,3.162),3), ((87,112,1.0),3), ((96,112,5.831),2), ((102,100,2.236),4), ((100,105,3.606),4), ((92,93,2.236),4), ((93,100,9.22),3), ((96,88,3.162),5), ((88,1,5.831),5), ((86,87,2.828),5), ((87,112,1.0),5), ((88,112,2.828),4), ((100,105,3.606),6), ((98,95,3.162),6), ((105,95,9.849),5), ((35,32,3.0),7), ((23,26,2.236),7), ((35,23,9.22),6), ((1,120,7.071),8), ((97,96,4.0),8), ((1,97,10.0),7), ((103,102,2.236),9), ((102,100,2.236),9), ((91,92,1.414),9), ((91,102,10.44),8), ((95,94,2.0),10), ((94,97,1.0),10), ((92,93,2.236),10), ((93,94,3.606),9), ((63,65,2.236),11), ((59,56,2.236),11), ((65,56,9.055),10), ((56,54,2.828),12), ((54,101,68.884),12), ((104,117,5.831),12), ((117,116,7.81),12), ((101,117,3.162),11)]

ADD: [(7,6,2.236)]

DROP: [(6,14,9.22), (7,3,9.22), (1,7,42.19)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9312 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1065.033

Lista tabu: [((29,33,2.828),1), ((36,30,8.602),1), ((75,73,2.0),2), ((76,79,4.123),2), ((72,75,2.236),2), ((73,72,3.606),1), ((106,107,1.414),3), ((107,103,3.162),3), ((92,93,2.236),3), ((93,107,10.44),2), ((1,3,44.598),4), ((7,14,8.944),4), ((6,7,2.236),4), ((7,3,9.22),3), ((120,121,10.0),5), ((83,82,5.0),5), ((82,120,7.071),4), ((92,93,2.236),6), ((112,89,2.828),6), ((92,112,7.0),5), ((27,29,5.0),7), ((37,35,2.0),7), ((27,37,8.944),6), ((116,98,5.099),8), ((97,96,4.0),8), ((96,98,9.0),7), ((35,32,3.0),9), ((34,28,3.606),9), ((28,32,2.828),8), ((16,12,2.236),10), ((11,13,13.0),10), ((15,16,3.0),10), ((12,15,4.472),9), ((42,45,3.162),11), ((49,46,4.472),11), ((45,46,10.0),10), ((62,63,2.0),12), ((61,57,5.099),12), ((63,57,9.434),11)]

ADD: [(13,9,3.162)]

DROP: [(11,13,13.0), (5,9,14.56)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9319 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1061.811

Lista tabu: [((116,98,5.099),1), ((97,96,4.0),1), ((35,32,3.0),2), ((34,28,3.606),2), ((28,32,2.828),1), ((16,12,2.236),3), ((11,13,13.0),3), ((15,16,3.0),3), ((12,15,4.472),2), ((42,45,3.162),4), ((49,46,4.472),4), ((45,46,10.0),3), ((62,63,2.0),5), ((61,57,5.099),5), ((63,57,9.434),4), ((11,13,13.0),14), ((5,9,14.56),14), ((13,9,3.162),12), ((56,54,2.828),7), ((54,101,68.884),7), ((117,116,7.81),7), ((116,98,5.099),7), ((101,116,9.434),6), ((104,117,5.831),8), ((97,96,4.0),8), ((104,97,10.0),7), ((71,72,9.055),9), ((74,69,5.0),9), ((72,69,8.485),8), ((96,88,3.162),10), ((88,1,5.831),10), ((86,87,2.828),10), ((87,112,1.0),10), ((88,112,2.828),9), ((28,25,3.0),11), ((17,18,2.0),11), ((25,18,7.81),10), ((50,51,5.0),12), ((52,49,5.385),12), ((49,51,5.385),11)]

ADD: [(14,5,8.0)]

DROP: [(16,15,3.0), (14,7,8.944), (13,5,15.033)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9320 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1059.618

Lista tabu: [((35,32,3.0),1), ((34,28,3.606),1), ((16,12,2.236),2), ((11,13,13.0),2), ((15,16,3.0),2), ((12,15,4.472),1), ((42,45,3.162),3), ((49,46,4.472),3), ((45,46,10.0),2), ((62,63,2.0),4), ((61,57,5.099),4), ((63,57,9.434),3), ((11,13,13.0),13), ((5,9,14.56),13), ((13,9,3.162),11), ((56,54,2.828),6), ((54,101,68.884),6), ((117,116,7.81),6), ((116,98,5.099),6), ((101,116,9.434),5), ((104,117,5.831),7), ((97,96,4.0),7), ((104,97,10.0),6), ((71,72,9.055),8), ((74,69,5.0),8), ((72,69,8.485),7), ((96,88,3.162),9), ((88,1,5.831),9), ((86,87,2.828),9), ((87,112,1.0),9), ((88,112,2.828),8), ((28,25,3.0),10), ((17,18,2.0),10), ((25,18,7.81),9), ((50,51,5.0),11), ((52,49,5.385),11), ((49,51,5.385),10), ((16,15,3.0),20), ((14,7,8.944),20), ((13,5,15.033),20), ((14,5,8.0),18)]

ADD: [(13,14,7.071)]

DROP: [(13,15,8.544), (14,5,8.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9351 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1059.046

Lista tabu: [((22,21,3.0),1), ((24,27,2.236),1), ((119,19,1.414),2), ((115,91,4.472),2), ((115,119,2.0),1), ((53,55,2.236),3), ((57,59,3.606),3), ((53,57,9.22),2), ((121,106,9.0),4), ((107,103,3.162),4), ((107,121,10.05),3), ((29,33,2.828),5), ((24,27,2.236),5), ((21,24,2.236),5), ((33,24,6.0),4), ((94,97,1.0),6), ((97,96,4.0),6), ((113,85,2.236),6), ((85,97,10.44),5), ((121,106,9.0),7), ((106,107,1.414),7), ((92,93,2.236),7), ((93,106,9.849),6), ((13,14,7.071),8), ((15,5,7.28),8), ((15,13,8.544),7), ((1,83,5.0),9), ((113,85,2.236),9), ((82,113,5.099),9), ((1,113,10.296),8), ((32,31,2.0),10), ((34,28,3.606),10), ((27,29,5.0),10), ((27,31,9.434),9), ((109,119,3.606),11), ((92,93,2.236),11), ((119,93,9.22),10), ((27,29,5.0),12), ((26,20,3.162),12), ((29,20,6.083),11)]

ADD: [(5,8,4.472)]

DROP: [(15,5,7.28), (11,12,1.414), (8,10,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9451 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 2 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 2

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9551 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 2 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 3

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9651 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 3 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 4

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9751 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 3 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 5

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9851 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 4 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 6

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9951 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 4 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 7

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10032 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1049.512

Lista tabu: [((85,118,2.236),1), ((86,87,2.828),1), ((90,86,2.828),1), ((60,66,5.831),2), ((63,65,2.236),2), ((63,60,7.616),1), ((15,16,3.0),3), ((5,4,1.0),3), ((6,5,2.236),3), ((5,15,7.28),2), ((27,29,5.0),4), ((23,26,2.236),4), ((27,23,8.062),3), ((38,39,3.0),5), ((48,50,2.828),5), ((39,50,10.198),4), ((112,89,2.828),6), ((94,97,1.0),6), ((95,94,2.0),6), ((94,89,9.22),5), ((18,1,73.062),7), ((21,24,2.236),7), ((22,21,3.0),7), ((21,18,3.606),6), ((43,42,3.0),8), ((46,44,3.0),8), ((42,44,9.0),7), ((43,42,3.0),9), ((47,48,2.0),9), ((47,43,6.403),8), ((48,50,2.828),10), ((43,42,3.0),10), ((40,43,3.0),10), ((43,50,8.062),9), ((75,73,2.0),11), ((74,69,5.0),11), ((73,69,9.849),10), ((105,108,2.236),12), ((104,117,5.831),12), ((117,108,9.22),11)]

ADD: [(87,112,1.0)]

DROP: [(87,88,2.236), (96,112,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10132 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 5 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 8

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10232 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 6 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 9

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10253 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1055.056

Lista tabu: [((19,115,1.414),1), ((115,91,4.472),1), ((1,110,24.042),1), ((110,22,49.739),1), ((98,95,3.162),2), ((96,112,5.831),2), ((112,95,9.849),1), ((120,121,10.0),3), ((121,106,9.0),3), ((87,88,2.236),3), ((88,1,5.831),3), ((106,88,8.062),2), ((97,96,4.0),4), ((108,104,4.123),4), ((105,108,2.236),4), ((108,97,9.849),3), ((86,87,2.828),5), ((87,88,2.236),5), ((94,97,1.0),5), ((97,96,4.0),5), ((88,97,5.831),4), ((1,7,42.19),6), ((6,5,2.236),6), ((11,6,3.162),6), ((7,6,2.236),5), ((16,12,2.236),7), ((6,5,2.236),7), ((6,16,6.403),6), ((113,85,2.236),8), ((85,118,2.236),8), ((96,112,5.831),8), ((85,96,10.05),7), ((114,109,10.198),9), ((115,91,4.472),9), ((19,115,1.414),9), ((114,115,9.22),8), ((91,92,1.414),10), ((88,1,5.831),10), ((87,88,2.236),10), ((91,88,6.708),9), ((82,113,5.099),11), ((118,84,3.606),11), ((85,118,2.236),11), ((118,82,6.325),10), ((27,29,5.0),12), ((37,35,2.0),12), ((27,37,8.944),11)]

ADD: [(78,77,2.828)]

DROP: [(69,77,3.606), (74,78,4.472)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10353 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 7 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 10

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10453 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 7 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 11

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10527 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1056.366

Lista tabu: [((53,55,2.236),1), ((62,63,2.0),1), ((61,57,5.099),2), ((54,101,68.884),2), ((61,54,8.602),1), ((41,111,55.227),3), ((40,43,3.0),3), ((39,40,2.0),3), ((40,41,9.055),2), ((19,119,1.414),4), ((91,92,1.414),4), ((119,92,7.071),3), ((28,25,3.0),5), ((23,26,2.236),5), ((22,21,3.0),5), ((22,25,10.44),4), ((39,40,2.0),6), ((43,42,3.0),6), ((40,42,4.243),5), ((114,19,7.81),7), ((91,92,1.414),7), ((92,19,5.657),6), ((38,39,3.0),8), ((40,43,3.0),8), ((39,43,3.606),7), ((91,92,1.414),9), ((92,93,2.236),9), ((95,94,2.0),9), ((92,94,4.0),8), ((55,58,2.236),10), ((63,65,2.236),10), ((58,65,9.22),9), ((113,85,2.236),11), ((92,93,2.236),11), ((93,85,6.083),10), ((1,83,5.0),12), ((83,82,5.0),12), ((96,112,5.831),12), ((112,89,2.828),12), ((82,112,5.831),11)]

ADD: [(69,74,5.0)]

DROP: [(69,77,3.606), (74,78,4.472)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10561 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1054.727

Lista tabu: [((83,82,5.0),1), ((87,88,2.236),1), ((86,87,2.828),1), ((86,87,2.828),2), ((87,88,2.236),2), ((121,106,9.0),2), ((106,87,10.0),1), ((78,80,4.123),3), ((69,74,5.0),3), ((99,69,32.016),3), ((69,80,7.211),2), ((29,33,2.828),4), ((26,20,3.162),4), ((33,20,8.544),3), ((87,88,2.236),5), ((93,90,1.0),5), ((92,93,2.236),5), ((88,93,3.162),4), ((61,57,5.099),6), ((54,101,68.884),6), ((61,54,8.602),5), ((29,33,2.828),7), ((36,30,8.602),7), ((29,36,3.162),6), ((100,105,3.606),8), ((108,104,4.123),8), ((97,96,4.0),8), ((108,96,9.0),7), ((91,92,1.414),9), ((92,93,2.236),9), ((97,96,4.0),9), ((92,96,6.403),8), ((117,116,7.81),10), ((116,98,5.099),10), ((87,88,2.236),10), ((88,1,5.831),10), ((98,88,10.44),9), ((11,5,2.236),11), ((3,1,44.598),11), ((11,3,9.487),10), ((27,29,5.0),12), ((26,20,3.162),12), ((29,20,6.083),11)]

ADD: [(17,20,3.0)]

DROP: [(20,18,3.606), (17,1,74.095)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10632 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1054.689

Lista tabu: [((85,118,2.236),1), ((115,91,4.472),1), ((69,74,5.0),2), ((73,75,2.0),2), ((73,69,9.849),1), ((29,33,2.828),3), ((32,31,2.0),3), ((35,32,3.0),3), ((33,32,4.0),2), ((114,19,7.81),4), ((90,86,2.828),4), ((93,90,1.0),4), ((19,90,7.211),3), ((92,93,2.236),5), ((90,86,2.828),5), ((86,93,3.606),4), ((63,65,2.236),6), ((66,62,2.828),6), ((60,66,5.831),6), ((65,66,6.083),5), ((115,91,4.472),7), ((85,118,2.236),7), ((113,85,2.236),7), ((85,115,8.246),6), ((107,103,3.162),8), ((89,1,3.162),8), ((107,89,9.849),7), ((82,113,5.099),9), ((113,85,2.236),9), ((95,94,2.0),9), ((94,113,9.434),8), ((69,74,5.0),10), ((75,72,2.236),10), ((75,69,8.062),9), ((100,105,3.606),11), ((97,96,4.0),11), ((105,96,8.246),10), ((10,9,11.18),12), ((14,15,2.236),12), ((15,9,9.22),11)]

ADD: [(2,4,7.211)]

DROP: [(5,4,1.0), (6,2,8.485)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10695 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1054.615

Lista tabu: [((117,116,7.81),1), ((95,94,2.0),1), ((1,3,44.598),2), ((6,5,2.236),2), ((4,6,2.0),2), ((6,3,7.211),1), ((114,19,7.81),3), ((87,88,2.236),3), ((114,87,9.849),2), ((92,93,2.236),4), ((93,90,1.0),4), ((106,107,1.414),4), ((107,103,3.162),4), ((93,106,9.849),3), ((49,46,4.472),5), ((48,50,2.828),5), ((47,48,2.0),5), ((48,46,8.246),4), ((102,100,2.236),6), ((98,95,3.162),6), ((102,98,8.062),5), ((98,95,3.162),7), ((93,90,1.0),7), ((90,98,8.602),6), ((58,60,4.243),8), ((63,65,2.236),8), ((62,63,2.0),8), ((58,63,7.211),7), ((21,24,2.236),9), ((32,31,2.0),9), ((35,32,3.0),9), ((21,32,9.434),8), ((55,58,2.236),10), ((59,56,2.236),10), ((55,59,5.385),9), ((69,74,5.0),11), ((73,75,2.0),11), ((69,73,9.849),10), ((116,98,5.099),12), ((98,95,3.162),12), ((115,91,4.472),12), ((91,92,1.414),12), ((98,115,8.0),11)]

ADD: [(6,11,3.162)]

DROP: [(4,6,2.0), (5,11,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10795 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 9 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 12

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10810 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1056.981

Lista tabu: [((107,103,3.162),1), ((95,94,2.0),1), ((29,33,2.828),2), ((32,31,2.0),2), ((33,31,6.0),1), ((6,4,2.0),3), ((10,8,2.236),3), ((9,10,11.18),3), ((10,4,4.472),2), ((91,92,1.414),4), ((92,93,2.236),4), ((112,89,2.828),4), ((92,89,9.22),3), ((1,110,24.042),5), ((110,22,49.739),5), ((119,109,3.606),5), ((109,115,5.0),5), ((110,119,8.544),4), ((22,21,3.0),6), ((20,18,3.606),6), ((22,20,7.0),5), ((22,21,3.0),7), ((23,26,2.236),7), ((22,23,10.198),6), ((91,92,1.414),8), ((92,93,2.236),8), ((103,102,2.236),8), ((92,103,8.944),7), ((90,86,2.828),9), ((95,94,2.0),9), ((90,94,4.472),8), ((32,31,2.0),10), ((34,28,3.606),10), ((35,32,3.0),10), ((31,35,3.606),9), ((117,116,7.81),11), ((97,96,4.0),11), ((94,97,1.0),11), ((117,97,8.602),10), ((6,4,2.0),12), ((11,12,1.414),12), ((12,4,4.0),11)]

ADD: [(69,74,5.0)]

DROP: [(69,77,3.606), (74,78,4.472)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10859 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1055.342

Lista tabu: [((113,85,2.236),1), ((85,118,2.236),1), ((95,94,2.0),1), ((107,103,3.162),2), ((108,104,4.123),2), ((103,104,8.062),1), ((110,22,49.739),3), ((18,17,2.0),3), ((20,18,3.606),3), ((22,18,5.831),2), ((69,74,5.0),4), ((77,78,2.828),4), ((74,78,4.472),3), ((107,103,3.162),5), ((103,102,2.236),5), ((86,87,2.828),5), ((87,88,2.236),5), ((103,88,6.083),4), ((63,65,2.236),6), ((55,58,2.236),6), ((53,55,2.236),6), ((55,65,10.296),5), ((77,78,2.828),7), ((79,76,4.123),7), ((79,77,5.385),6), ((103,102,2.236),8), ((102,100,2.236),8), ((87,88,2.236),8), ((88,1,5.831),8), ((100,88,9.434),7), ((27,29,5.0),9), ((36,30,8.602),9), ((33,36,1.414),9), ((36,27,6.708),8), ((93,90,1.0),10), ((90,86,2.828),10), ((97,96,4.0),10), ((96,112,5.831),10), ((93,96,4.472),9), ((27,29,5.0),11), ((37,35,2.0),11), ((27,37,8.944),10), ((27,29,5.0),12), ((20,18,3.606),12), ((29,18,9.055),11)]

ADD: [(17,20,3.0)]

DROP: [(20,18,3.606), (17,1,74.095)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10959 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 10 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 13

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10995 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1060.593

Lista tabu: [((54,101,68.884),1), ((101,1,13.416),1), ((103,102,2.236),1), ((85,118,2.236),2), ((86,87,2.828),2), ((90,86,2.828),2), ((118,86,5.0),1), ((99,69,32.016),3), ((74,79,6.403),3), ((69,79,8.0),2), ((53,55,2.236),4), ((56,54,2.828),4), ((53,56,5.385),3), ((91,92,1.414),5), ((92,93,2.236),5), ((95,94,2.0),5), ((92,95,4.472),4), ((121,106,9.0),6), ((89,1,3.162),6), ((112,89,2.828),6), ((106,89,8.544),5), ((87,88,2.236),7), ((93,90,1.0),7), ((92,93,2.236),7), ((93,88,3.162),6), ((113,85,2.236),8), ((85,118,2.236),8), ((112,89,2.828),8), ((85,89,9.22),7), ((22,21,3.0),9), ((26,20,3.162),9), ((22,26,8.544),8), ((109,115,5.0),10), ((115,91,4.472),10), ((1,110,24.042),10), ((110,22,49.739),10), ((109,110,7.071),9), ((90,86,2.828),11), ((86,87,2.828),11), ((103,102,2.236),11), ((86,103,10.0),10), ((31,34,2.236),12), ((28,25,3.0),12), ((34,25,6.325),11)]

ADD: [(19,84,8.485)]

DROP: [(118,84,3.606), (114,19,7.81)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 11038 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1060.426

Lista tabu: [((24,27,2.236),1), ((26,20,3.162),1), ((3,6,7.211),2), ((11,12,1.414),2), ((5,11,2.236),2), ((11,3,9.487),1), ((32,31,2.0),3), ((34,28,3.606),3), ((35,32,3.0),3), ((31,35,3.606),2), ((94,97,1.0),4), ((96,112,5.831),4), ((112,97,8.602),3), ((117,116,7.81),5), ((98,95,3.162),5), ((95,116,8.246),4), ((5,11,2.236),6), ((14,13,7.071),6), ((15,14,2.236),6), ((14,5,8.0),5), ((9,10,11.18),7), ((8,7,2.0),7), ((10,7,3.606),6), ((53,55,2.236),8), ((58,60,4.243),8), ((53,58,4.0),7), ((102,100,2.236),9), ((104,117,5.831),9), ((102,104,6.325),8), ((50,51,5.0),10), ((52,49,5.385),10), ((50,52,8.544),9), ((40,43,3.0),11), ((49,46,4.472),11), ((40,49,8.246),10), ((98,95,3.162),12), ((96,112,5.831),12), ((98,96,9.0),11)]

ADD: [(78,79,3.0)]

DROP: [(74,79,6.403), (78,76,5.657), (80,78,4.123)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 11138 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 11 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 14

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 11238 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 12 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 15

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 11338 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 13 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 16

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 11438 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 13 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 17

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 11491 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1062.531

