+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101        102        103        104        105        106        107        108        109        110        111        112        113        114        115        116        117        118        119        120        121        122        123        124        125        126        127        128        129        130        131        132        133        134        135        136        137        138        139        140        141        142        143        144        145        146        147        148        149        150        151

ADD: [(132,91,6.325)]

DROP: [(33,91,4.472), (91,127,4.123), (132,12,17.464)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 19975 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1145.585

Lista tabu: [((98,96,3.0),1), ((105,100,0.0),1), ((77,117,3.162),2), ((13,139,5.0),2), ((77,13,7.071),1), ((71,123,5.099),3), ((31,21,7.071),3), ((31,71,5.0),2), ((53,147,6.403),4), ((147,1,5.0),4), ((148,113,6.0),4), ((113,147,7.071),3), ((73,75,3.162),5), ((76,134,3.162),5), ((73,134,6.083),4), ((107,53,7.211),6), ((128,32,4.123),6), ((70,128,7.071),6), ((128,53,5.831),5), ((1,60,17.804),7), ((60,94,3.0),7), ((98,96,3.0),7), ((60,96,4.0),6), ((6,1,20.616),8), ((94,99,3.162),8), ((60,94,3.0),8), ((94,6,6.708),7), ((26,56,3.606),9), ((56,40,11.402),9), ((135,131,6.708),9), ((56,131,6.403),8), ((17,142,3.0),10), ((45,120,2.236),10), ((39,45,10.817),10), ((17,45,6.083),9), ((69,151,2.0),11), ((81,13,6.325),11), ((78,69,5.0),11), ((78,151,6.708),10), ((146,116,6.708),12), ((116,1,19.026),12), ((3,58,5.831),12), ((58,116,5.657),11), ((118,93,5.099),13), ((93,38,2.828),13), ((101,86,4.472),13), ((86,93,6.0),12)]

ADD: [(91,64,4.472)]

DROP: [(91,12,11.18), (127,64,1.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 19995 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1142.49

Lista tabu: [((91,12,11.18),3), ((127,64,1.0),3), ((91,64,4.472),1), ((16,43,9.22),1), ((43,1,25.495),1), ((3,58,5.831),1), ((58,145,3.606),1), ((1,118,14.422),2), ((118,93,5.099),2), ((88,98,4.243),2), ((118,88,5.099),1), ((103,34,5.0),3), ((82,80,6.325),3), ((34,80,5.657),2), ((97,7,4.243),4), ((148,113,6.0),4), ((113,7,6.325),3), ((143,44,7.28),5), ((43,1,25.495),5), ((16,43,9.22),5), ((43,143,3.606),4), ((77,117,3.162),6), ((13,139,5.0),6), ((77,13,7.071),5), ((1,118,14.422),7), ((118,93,5.099),7), ((96,95,3.162),7), ((95,118,4.123),6), ((69,151,2.0),8), ((117,78,2.236),8), ((77,117,3.162),8), ((151,117,5.657),7), ((40,140,3.162),9), ((140,68,12.806),9), ((5,73,8.944),9), ((5,140,6.403),8), ((84,61,4.243),10), ((61,119,1.0),10), ((85,6,4.123),10), ((61,85,6.708),9), ((97,7,4.243),11), ((148,113,6.0),11), ((148,97,5.831),10), ((19,115,8.246),12), ((84,61,4.243),12), ((19,84,6.708),11), ((98,96,3.0),13), ((100,97,2.236),13), ((97,98,6.708),12)]

ADD: [(112,77,7.071)]

DROP: [(1,112,9.22), (112,70,7.81), (133,77,11.705)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 20010 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1142.226

Lista tabu: [((1,112,9.22),8), ((112,70,7.81),8), ((133,77,11.705),8), ((112,77,7.071),6), ((89,149,3.162),1), ((63,49,12.53),1), ((1,60,17.804),2), ((60,94,3.0),2), ((98,96,3.0),2), ((96,95,3.162),2), ((94,96,7.0),1), ((119,105,7.616),3), ((105,100,0.0),3), ((101,86,4.472),3), ((86,105,5.657),2), ((150,111,7.616),4), ((22,41,7.071),4), ((74,22,3.162),4), ((111,22,6.083),3), ((59,54,5.099),5), ((106,27,5.0),5), ((1,106,7.071),5), ((106,59,5.657),4), ((93,38,2.828),6), ((38,92,5.099),6), ((94,99,3.162),6), ((99,101,3.162),6), ((38,101,2.828),5), ((77,117,3.162),7), ((78,69,5.0),7), ((117,69,4.472),6), ((130,79,5.0),8), ((79,35,5.0),8), ((82,80,6.325),8), ((82,79,6.325),7), ((118,93,5.099),9), ((93,38,2.828),9), ((98,96,3.0),9), ((93,98,3.162),8), ((1,60,17.804),10), ((60,94,3.0),10), ((98,96,3.0),10), ((60,98,5.0),9), ((76,134,3.162),11), ((23,42,4.243),11), ((23,76,4.123),10), ((47,9,9.434),12), ((9,1,26.249),12), ((115,84,5.385),12), ((9,115,2.236),11), ((118,93,5.099),13), ((93,38,2.828),13), ((96,95,3.162),13), ((93,95,6.403),12)]

ADD: [(33,91,4.472)]

DROP: [(132,91,6.325), (91,64,4.472), (33,127,8.062)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 20017 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1142.05

Lista tabu: [((1,112,9.22),1), ((112,70,7.81),1), ((133,77,11.705),1), ((130,79,5.0),1), ((79,35,5.0),1), ((82,80,6.325),1), ((118,93,5.099),2), ((93,38,2.828),2), ((98,96,3.0),2), ((93,98,3.162),1), ((1,60,17.804),3), ((60,94,3.0),3), ((98,96,3.0),3), ((60,98,5.0),2), ((76,134,3.162),4), ((23,42,4.243),4), ((23,76,4.123),3), ((47,9,9.434),5), ((9,1,26.249),5), ((115,84,5.385),5), ((9,115,2.236),4), ((118,93,5.099),6), ((93,38,2.828),6), ((96,95,3.162),6), ((93,95,6.403),5), ((132,91,6.325),16), ((91,64,4.472),16), ((33,127,8.062),16), ((33,91,4.472),14), ((5,73,8.944),8), ((74,22,3.162),8), ((22,73,4.472),7), ((1,118,14.422),9), ((118,93,5.099),9), ((98,96,3.0),9), ((96,118,2.236),8), ((48,125,4.0),10), ((125,47,7.211),10), ((49,83,5.385),10), ((49,125,5.0),9), ((119,105,7.616),11), ((100,97,2.236),11), ((97,105,2.236),10), ((7,148,2.0),12), ((148,113,6.0),12), ((95,1,12.042),12), ((95,148,5.099),11), ((69,151,2.0),13), ((151,81,0.0),13), ((131,55,2.236),13), ((55,110,6.403),13), ((151,110,5.657),12)]

ADD: [(9,126,5.831)]

DROP: [(47,9,9.434), (9,1,26.249), (124,126,21.024)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 20055 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1140.915

Lista tabu: [((109,33,8.062),1), ((91,127,4.123),1), ((119,105,7.616),2), ((97,7,4.243),2), ((7,105,6.403),1), ((2,102,5.0),3), ((102,71,4.0),3), ((1,51,16.971),3), ((51,103,2.828),3), ((2,51,6.325),2), ((107,53,7.211),4), ((128,32,4.123),4), ((70,128,7.071),4), ((128,53,5.831),3), ((100,97,2.236),5), ((97,7,4.243),5), ((96,95,3.162),5), ((95,97,4.0),4), ((1,118,14.422),6), ((118,93,5.099),6), ((96,95,3.162),6), ((95,118,4.123),5), ((1,118,14.422),7), ((118,93,5.099),7), ((14,138,3.606),7), ((118,14,3.606),6), ((22,41,7.071),8), ((59,54,5.099),8), ((54,41,6.708),7), ((83,8,5.831),9), ((107,53,7.211),9), ((83,107,6.0),8), ((86,62,4.472),10), ((94,99,3.162),10), ((60,94,3.0),10), ((86,94,2.828),9), ((77,117,3.162),11), ((117,78,2.236),11), ((1,51,16.971),11), ((51,103,2.828),11), ((77,51,5.385),10), ((118,93,5.099),12), ((93,38,2.828),12), ((100,97,2.236),12), ((93,97,5.0),11), ((41,59,4.123),13), ((59,54,5.099),13), ((148,113,6.0),13), ((113,1,5.0),13), ((54,113,6.083),12)]

ADD: [(10,104,5.0)]

DROP: [(104,121,7.81), (10,52,6.325)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 20096 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1135.525

Lista tabu: [((134,23,1.0),1), ((42,146,4.243),1), ((104,10,5.0),2), ((121,52,8.0),2), ((10,52,6.325),1), ((118,93,5.099),3), ((93,38,2.828),3), ((100,97,2.236),3), ((93,97,5.0),2), ((77,117,3.162),4), ((78,69,5.0),4), ((117,69,4.472),3), ((14,138,3.606),5), ((95,1,12.042),5), ((14,95,4.472),4), ((39,45,10.817),6), ((142,87,6.083),6), ((17,142,3.0),6), ((142,45,3.162),5), ((75,74,4.472),7), ((76,134,3.162),7), ((75,134,3.0),6), ((40,140,3.162),8), ((140,68,12.806),8), ((5,73,8.944),8), ((5,140,6.403),7), ((150,111,7.616),9), ((22,41,7.071),9), ((74,22,3.162),9), ((111,22,6.083),8), ((92,17,5.099),10), ((17,142,3.0),10), ((86,62,4.472),10), ((62,114,7.071),10), ((17,86,6.325),9), ((48,125,4.0),11), ((125,47,7.211),11), ((49,83,5.385),11), ((49,125,5.0),10), ((1,60,17.804),12), ((60,94,3.0),12), ((98,96,3.0),12), ((60,96,4.0),11), ((80,122,7.81),13), ((122,30,2.0),13), ((4,130,4.243),13), ((130,79,5.0),13), ((80,130,1.0),12)]

ADD: [(133,70,1.414)]

DROP: [(28,133,6.708), (133,112,6.403), (1,70,12.166)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 20148 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1135.102

Lista tabu: [((118,93,5.099),1), ((93,38,2.828),1), ((1,60,17.804),1), ((41,59,4.123),2), ((59,54,5.099),2), ((148,113,6.0),2), ((113,1,5.0),2), ((54,113,6.083),1), ((55,110,6.403),3), ((110,1,17.117),3), ((69,151,2.0),3), ((151,110,5.657),2), ((38,92,5.099),4), ((92,17,5.099),4), ((94,99,3.162),4), ((92,94,5.831),3), ((93,38,2.828),5), ((38,92,5.099),5), ((94,99,3.162),5), ((99,101,3.162),5), ((38,101,2.828),4), ((96,95,3.162),6), ((100,97,2.236),6), ((96,97,4.243),5), ((105,100,0.0),7), ((100,97,2.236),7), ((6,1,20.616),7), ((100,6,6.403),6), ((93,38,2.828),8), ((38,92,5.099),8), ((94,99,3.162),8), ((99,101,3.162),8), ((92,99,4.472),7), ((80,122,7.81),9), ((122,30,2.0),9), ((4,130,4.243),9), ((130,79,5.0),9), ((80,130,1.0),8), ((119,105,7.616),10), ((105,100,0.0),10), ((60,94,3.0),10), ((94,105,2.828),9), ((33,91,4.472),11), ((91,127,4.123),11), ((132,64,10.0),11), ((64,91,4.472),10), ((89,149,3.162),12), ((63,49,12.53),12), ((63,89,6.325),11), ((150,111,7.616),13), ((22,41,7.071),13), ((74,22,3.162),13), ((111,22,6.083),12)]

ADD: [(46,9,6.403)]

DROP: [(9,126,5.831), (46,1,29.155)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 20180 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1134.865

Lista tabu: [((96,95,3.162),1), ((100,97,2.236),1), ((132,64,10.0),2), ((64,65,14.422),2), ((91,127,4.123),2), ((64,127,1.0),1), ((38,92,5.099),3), ((92,17,5.099),3), ((94,99,3.162),3), ((92,94,5.831),2), ((133,70,1.414),4), ((70,128,7.071),4), ((1,2,15.232),4), ((2,70,4.472),3), ((33,91,4.472),5), ((91,127,4.123),5), ((132,64,10.0),5), ((91,132,6.325),4), ((124,9,15.232),6), ((9,46,6.403),6), ((115,84,5.385),6), ((9,115,2.236),5), ((94,99,3.162),7), ((101,86,4.472),7), ((94,101,6.0),6), ((94,99,3.162),8), ((101,86,4.472),8), ((86,99,3.162),7), ((38,92,5.099),9), ((92,17,5.099),9), ((101,86,4.472),9), ((92,101,3.162),8), ((86,62,4.472),10), ((94,99,3.162),10), ((60,94,3.0),10), ((86,94,2.828),9), ((93,38,2.828),11), ((38,92,5.099),11), ((100,97,2.236),11), ((38,100,6.0),10), ((119,105,7.616),12), ((105,100,0.0),12), ((1,60,17.804),12), ((60,105,2.236),11), ((69,151,2.0),13), ((117,78,2.236),13), ((77,117,3.162),13), ((151,117,5.657),12)]

ADD: [(133,2,4.243)]

DROP: [(133,70,1.414), (1,2,15.232)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 20347 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1134.306

Lista tabu: [((4,130,4.243),1), ((51,103,2.828),1), ((12,108,3.606),2), ((124,9,15.232),2), ((20,124,3.162),2), ((124,12,8.944),1), ((46,126,1.0),3), ((18,85,6.083),3), ((46,85,8.602),2), ((1,106,7.071),4), ((59,54,5.099),4), ((1,59,9.055),3), ((63,49,12.53),5), ((8,107,3.162),5), ((83,8,5.831),5), ((63,8,8.944),4), ((69,151,2.0),6), ((81,13,6.325),6), ((77,117,3.162),6), ((151,77,8.602),5), ((3,58,5.831),7), ((145,88,3.606),7), ((58,88,7.211),6), ((39,45,10.817),8), ((45,120,2.236),8), ((94,99,3.162),8), ((99,101,3.162),8), ((45,101,8.062),7), ((45,120,2.236),9), ((15,143,6.0),9), ((120,143,8.544),8), ((131,55,2.236),10), ((55,110,6.403),10), ((150,111,7.616),10), ((55,150,9.055),9), ((120,15,3.606),11), ((15,143,6.0),11), ((94,99,3.162),11), ((99,101,3.162),11), ((15,101,8.544),10), ((60,94,3.0),12), ((94,99,3.162),12), ((98,96,3.0),12), ((94,98,7.616),11), ((118,93,5.099),13), ((93,38,2.828),13), ((88,98,4.243),13), ((88,93,7.211),12)]

ADD: [(140,26,7.81)]

DROP: [(1,26,33.541), (140,68,12.806), (40,140,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 20423 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1127.708

Lista tabu: [((80,122,7.81),1), ((30,25,7.071),1), ((60,94,3.0),2), ((1,14,11.18),2), ((14,60,9.055),1), ((86,62,4.472),3), ((100,97,2.236),3), ((86,97,7.81),2), ((59,54,5.099),4), ((54,1,4.472),4), ((139,29,4.472),4), ((54,139,8.944),3), ((104,10,5.0),5), ((121,52,8.0),5), ((136,36,2.236),5), ((36,121,9.22),4), ((4,130,4.243),6), ((130,79,5.0),6), ((117,78,2.236),6), ((117,130,9.22),5), ((2,102,5.0),7), ((71,123,5.099),7), ((128,32,4.123),7), ((32,71,7.211),6), ((1,118,14.422),8), ((118,93,5.099),8), ((96,95,3.162),8), ((95,118,4.123),7), ((90,19,7.81),9), ((7,148,2.0),9), ((90,7,5.099),8), ((1,4,22.361),10), ((4,130,4.243),10), ((78,69,5.0),10), ((4,78,2.828),9), ((118,93,5.099),11), ((93,38,2.828),11), ((88,98,4.243),11), ((88,93,7.211),10), ((41,59,4.123),12), ((59,54,5.099),12), ((1,14,11.18),12), ((59,14,6.083),11), ((7,148,2.0),13), ((148,113,6.0),13), ((41,59,4.123),13), ((59,54,5.099),13), ((113,59,7.81),12)]

ADD: [(83,9,6.403)]

DROP: [(83,8,5.831), (124,9,15.232)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 20523 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 1 min 23 seg. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 20540 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1193.24

Lista tabu: [((1,4,22.361),1), ((4,130,4.243),1), ((103,34,5.0),1), ((30,25,7.071),2), ((135,131,6.708),2), ((30,135,9.487),1), ((119,105,7.616),3), ((100,97,2.236),3), ((98,118,2.828),3), ((98,105,7.071),2), ((103,34,5.0),4), ((82,80,6.325),4), ((82,103,7.81),3), ((1,4,22.361),5), ((4,130,4.243),5), ((51,77,5.385),5), ((4,77,6.708),4), ((28,128,9.434),6), ((128,32,4.123),6), ((77,149,27.295),6), ((149,128,8.602),5), ((99,92,4.472),7), ((92,17,5.099),7), ((101,86,4.472),7), ((92,101,3.162),6), ((93,99,3.162),8), ((99,92,4.472),8), ((86,62,4.472),8), ((99,62,7.616),7), ((99,92,4.472),9), ((92,17,5.099),9), ((101,86,4.472),9), ((86,92,3.162),8), ((18,85,6.083),10), ((85,6,4.123),10), ((126,46,1.0),10), ((46,1,29.155),10), ((85,126,8.062),9), ((26,56,3.606),11), ((56,40,11.402),11), ((135,131,6.708),11), ((56,131,6.403),10), ((86,62,4.472),12), ((62,114,7.071),12), ((92,17,5.099),12), ((17,142,3.0),12), ((62,142,7.28),11), ((101,86,4.472),13), ((86,62,4.472),13), ((96,95,3.162),13), ((86,96,9.22),12)]

ADD: [(110,77,9.487)]

DROP: [(51,77,5.385), (77,149,27.295), (110,1,17.117)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 20543 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1190.25

Lista tabu: [((103,34,5.0),1), ((82,80,6.325),1), ((1,4,22.361),2), ((4,130,4.243),2), ((51,77,5.385),2), ((4,77,6.708),1), ((28,128,9.434),3), ((128,32,4.123),3), ((77,149,27.295),3), ((149,128,8.602),2), ((99,92,4.472),4), ((92,17,5.099),4), ((101,86,4.472),4), ((92,101,3.162),3), ((93,99,3.162),5), ((99,92,4.472),5), ((86,62,4.472),5), ((99,62,7.616),4), ((99,92,4.472),6), ((92,17,5.099),6), ((101,86,4.472),6), ((86,92,3.162),5), ((18,85,6.083),7), ((85,6,4.123),7), ((126,46,1.0),7), ((46,1,29.155),7), ((85,126,8.062),6), ((26,56,3.606),8), ((56,40,11.402),8), ((135,131,6.708),8), ((56,131,6.403),7), ((86,62,4.472),9), ((62,114,7.071),9), ((92,17,5.099),9), ((17,142,3.0),9), ((62,142,7.28),8), ((101,86,4.472),10), ((86,62,4.472),10), ((96,95,3.162),10), ((86,96,9.22),9), ((51,77,5.385),20), ((77,149,27.295),20), ((110,1,17.117),20), ((110,77,9.487),18), ((75,74,4.472),12), ((76,134,3.162),12), ((75,134,3.0),11), ((5,73,8.944),13), ((74,22,3.162),13), ((22,73,4.472),12)]

ADD: [(89,128,5.657)]

DROP: [(128,32,4.123), (89,117,28.231)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 20559 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1189.567

Lista tabu: [((51,77,5.385),4), ((77,149,27.295),4), ((110,1,17.117),4), ((110,77,9.487),2), ((128,32,4.123),7), ((89,117,28.231),7), ((89,128,5.657),5), ((92,17,5.099),1), ((17,142,3.0),1), ((86,62,4.472),1), ((62,114,7.071),1), ((63,8,8.944),2), ((8,49,7.28),2), ((20,124,3.162),2), ((124,126,21.024),2), ((49,124,5.831),1), ((94,38,4.472),3), ((101,86,4.472),3), ((94,101,6.0),2), ((128,89,5.657),4), ((89,32,5.0),4), ((107,53,7.211),4), ((89,107,7.071),3), ((90,19,7.81),5), ((7,148,2.0),5), ((90,7,5.099),4), ((22,41,7.071),6), ((59,54,5.099),6), ((54,41,6.708),5), ((124,126,21.024),7), ((126,46,1.0),7), ((19,115,8.246),7), ((115,84,5.385),7), ((46,115,7.211),6), ((146,116,6.708),8), ((116,1,19.026),8), ((138,3,5.831),8), ((116,138,7.211),7), ((44,16,7.28),9), ((16,143,10.296),9), ((58,145,3.606),9), ((16,58,7.28),8), ((17,142,3.0),10), ((142,87,6.083),10), ((62,114,7.071),10), ((114,18,5.0),10), ((87,114,7.071),9), ((119,105,7.616),11), ((105,100,0.0),11), ((101,86,4.472),11), ((86,105,5.657),10), ((96,95,3.162),12), ((97,7,4.243),12), ((7,96,6.0),11), ((92,17,5.099),13), ((17,142,3.0),13), ((86,62,4.472),13), ((62,114,7.071),13), ((17,114,7.071),12)]

ADD: [(38,92,5.099)]

DROP: [(94,38,4.472), (38,101,2.828), (93,99,3.162), (99,92,4.472)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 20588 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1188.866

Lista tabu: [((103,34,5.0),1), ((82,80,6.325),1), ((134,23,1.0),2), ((23,42,4.243),2), ((75,74,4.472),2), ((23,75,3.162),1), ((92,17,5.099),3), ((17,142,3.0),3), ((86,62,4.472),3), ((62,114,7.071),3), ((17,114,7.071),2), ((94,99,3.162),4), ((101,86,4.472),4), ((60,94,3.0),4), ((99,60,3.606),3), ((139,29,4.472),5), ((29,1,6.325),5), ((54,1,4.472),5), ((29,54,7.211),4), ((41,59,4.123),6), ((59,54,5.099),6), ((1,14,11.18),6), ((59,14,6.083),5), ((139,29,4.472),7), ((29,1,6.325),7), ((1,106,7.071),7), ((29,106,7.071),6), ((1,93,18.385),8), ((93,38,2.828),8), ((119,105,7.616),8), ((105,93,4.472),7), ((126,46,1.0),9), ((46,1,29.155),9), ((115,84,5.385),9), ((84,61,4.243),9), ((126,84,7.071),8), ((93,38,2.828),10), ((38,92,5.099),10), ((100,97,2.236),10), ((38,100,6.0),9), ((130,79,5.0),11), ((79,35,5.0),11), ((82,80,6.325),11), ((82,79,6.325),10), ((119,105,7.616),12), ((105,100,0.0),12), ((96,95,3.162),12), ((105,95,6.083),11), ((6,1,20.616),13), ((94,99,3.162),13), ((60,94,3.0),13), ((94,6,6.708),12)]

ADD: [(107,8,3.162)]

DROP: [(83,107,6.0), (8,49,7.28), (63,8,8.944)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 20595 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1188.526

Lista tabu: [((1,93,18.385),1), ((93,38,2.828),1), ((119,105,7.616),1), ((126,46,1.0),2), ((46,1,29.155),2), ((115,84,5.385),2), ((84,61,4.243),2), ((126,84,7.071),1), ((93,38,2.828),3), ((38,92,5.099),3), ((100,97,2.236),3), ((38,100,6.0),2), ((130,79,5.0),4), ((79,35,5.0),4), ((82,80,6.325),4), ((82,79,6.325),3), ((119,105,7.616),5), ((105,100,0.0),5), ((96,95,3.162),5), ((105,95,6.083),4), ((6,1,20.616),6), ((94,99,3.162),6), ((60,94,3.0),6), ((94,6,6.708),5), ((83,107,6.0),16), ((8,49,7.28),16), ((63,8,8.944),16), ((107,8,3.162),14), ((133,70,1.414),8), ((2,102,5.0),8), ((70,102,5.0),7), ((1,93,18.385),9), ((93,38,2.828),9), ((94,99,3.162),9), ((93,99,3.162),8), ((109,11,2.236),10), ((11,1,25.495),10), ((51,149,23.409),10), ((11,149,7.071),9), ((93,38,2.828),11), ((38,92,5.099),11), ((119,105,7.616),11), ((38,105,6.0),10), ((59,54,5.099),12), ((106,27,5.0),12), ((1,106,7.071),12), ((106,59,5.657),11), ((117,78,2.236),13), ((78,69,5.0),13), ((103,34,5.0),13), ((34,82,2.828),13), ((78,103,7.211),12)]

ADD: [(77,78,4.123)]

DROP: [(110,77,9.487), (77,1,15.652), (32,117,23.707), (117,78,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 20602 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1180.042

Lista tabu: [((83,107,6.0),9), ((8,49,7.28),9), ((63,8,8.944),9), ((107,8,3.162),7), ((133,70,1.414),1), ((2,102,5.0),1), ((1,93,18.385),2), ((93,38,2.828),2), ((94,99,3.162),2), ((93,99,3.162),1), ((109,11,2.236),3), ((11,1,25.495),3), ((51,149,23.409),3), ((11,149,7.071),2), ((93,38,2.828),4), ((38,92,5.099),4), ((119,105,7.616),4), ((38,105,6.0),3), ((59,54,5.099),5), ((106,27,5.0),5), ((1,106,7.071),5), ((106,59,5.657),4), ((117,78,2.236),6), ((78,69,5.0),6), ((103,34,5.0),6), ((34,82,2.828),6), ((78,103,7.211),5), ((110,77,9.487),16), ((77,1,15.652),16), ((32,117,23.707),16), ((117,78,2.236),16), ((77,78,4.123),14), ((1,93,18.385),8), ((93,38,2.828),8), ((119,105,7.616),8), ((105,93,4.472),7), ((41,59,4.123),9), ((59,54,5.099),9), ((1,14,11.18),9), ((59,14,6.083),8), ((1,112,9.22),10), ((112,51,7.81),10), ((139,29,4.472),10), ((29,1,6.325),10), ((112,139,6.708),9), ((139,29,4.472),11), ((29,1,6.325),11), ((1,106,7.071),11), ((29,106,7.071),10), ((1,9,26.249),12), ((9,47,9.434),12), ((115,84,5.385),12), ((9,115,2.236),11), ((5,73,8.944),13), ((74,22,3.162),13), ((22,73,4.472),12)]

ADD: [(89,149,3.162)]

DROP: [(89,32,5.0), (51,149,23.409)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 20620 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1179.852

