+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101

ADD: [(70,2,4.472)]

DROP: [(70,77,13.0), (2,1,15.232)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35415 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 936.168

Lista tabu: [((43,8,38.21),7), ((99,38,1.414),7), ((43,38,8.944),6), ((43,38,8.944),1), ((38,101,2.828),1), ((96,95,3.162),1), ((1,32,17.464),2), ((32,71,7.211),2), ((53,89,9.055),2), ((32,53,9.849),1), ((70,77,13.0),10), ((2,1,15.232),10), ((70,2,4.472),9), ((1,54,4.472),4), ((54,22,13.601),4), ((41,59,4.123),4), ((41,54,6.708),3), ((62,94,6.0),5), ((100,97,2.236),5), ((60,100,2.236),5), ((100,62,8.246),4), ((91,33,4.472),6), ((33,1,34.0),6), ((11,70,14.765),6), ((33,11,10.296),5), ((80,4,3.606),7), ((69,25,9.849),7), ((81,69,2.0),7), ((69,80,9.055),6), ((17,92,5.099),8), ((92,86,3.162),8), ((60,100,2.236),8), ((100,92,8.602),7), ((23,42,4.243),9), ((76,75,3.606),9), ((57,76,4.123),9), ((42,76,8.062),8), ((5,81,17.029),10), ((69,25,9.849),10), ((80,4,3.606),10), ((69,4,6.083),9), ((93,99,3.162),11), ((99,8,29.017),11), ((98,96,3.0),11), ((96,99,6.708),10)]

ADD: [(93,38,2.828)]

DROP: [(43,38,8.944), (38,101,2.828), (93,99,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35447 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 935.735

Lista tabu: [((82,34,2.828),1), ((80,4,3.606),1), ((19,83,8.602),2), ((84,61,4.243),2), ((85,84,6.708),2), ((83,84,10.05),1), ((14,88,7.28),3), ((96,95,3.162),3), ((95,88,9.22),2), ((93,38,2.828),4), ((38,99,1.414),4), ((94,60,3.0),4), ((94,38,4.472),3), ((43,101,8.485),5), ((15,39,11.18),5), ((45,15,5.657),5), ((15,43,9.22),4), ((81,69,2.0),6), ((4,78,2.828),6), ((81,4,8.062),5), ((98,96,3.0),7), ((94,60,3.0),7), ((60,98,5.0),6), ((83,9,6.403),8), ((8,49,7.28),8), ((49,83,5.385),7), ((97,7,4.243),9), ((7,1,11.18),9), ((98,96,3.0),9), ((7,98,9.0),8), ((6,62,6.708),10), ((100,97,2.236),10), ((60,100,2.236),10), ((6,100,6.403),9), ((60,100,2.236),11), ((97,7,4.243),11), ((7,100,6.403),10)]

ADD: [(92,101,3.162)]

DROP: [(101,45,8.062), (92,86,3.162), (17,92,5.099)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35455 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 934.422

Lista tabu: [((97,7,4.243),1), ((7,1,11.18),1), ((98,96,3.0),1), ((6,62,6.708),2), ((100,97,2.236),2), ((60,100,2.236),2), ((6,100,6.403),1), ((60,100,2.236),3), ((97,7,4.243),3), ((7,100,6.403),2), ((101,45,8.062),11), ((92,86,3.162),11), ((17,92,5.099),11), ((92,101,3.162),10), ((14,88,7.28),5), ((96,95,3.162),5), ((95,88,9.22),4), ((14,88,7.28),6), ((96,95,3.162),6), ((96,14,5.099),5), ((6,62,6.708),7), ((62,94,6.0),7), ((101,92,3.162),7), ((101,62,8.485),6), ((6,62,6.708),8), ((60,100,2.236),8), ((60,6,8.485),7), ((13,55,9.22),9), ((55,56,8.485),9), ((73,5,8.944),9), ((5,81,17.029),9), ((55,81,8.062),8), ((93,38,2.828),10), ((38,99,1.414),10), ((101,92,3.162),10), ((92,38,5.099),9), ((99,8,29.017),11), ((8,49,7.28),11), ((53,89,9.055),11), ((8,89,6.325),10)]

ADD: [(19,8,10.0)]

DROP: [(19,83,8.602), (99,8,29.017)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35467 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 931.041

Lista tabu: [((19,83,8.602),7), ((99,8,29.017),7), ((19,8,10.0),6), ((83,9,6.403),1), ((84,61,4.243),1), ((85,84,6.708),1), ((1,93,18.385),2), ((97,7,4.243),2), ((100,97,2.236),2), ((93,97,5.0),1), ((38,99,1.414),3), ((99,83,26.306),3), ((86,1,23.022),3), ((86,99,3.162),2), ((1,93,18.385),4), ((93,38,2.828),4), ((88,98,4.243),4), ((88,93,7.211),3), ((30,35,13.038),5), ((4,78,2.828),5), ((80,4,3.606),5), ((30,4,9.487),4), ((62,94,6.0),6), ((94,60,3.0),6), ((87,17,6.325),6), ((17,86,6.325),6), ((94,86,2.828),5), ((101,92,3.162),7), ((92,45,6.403),7), ((94,60,3.0),7), ((92,60,7.81),6), ((100,97,2.236),8), ((97,7,4.243),8), ((95,90,8.0),8), ((97,90,8.944),7), ((6,62,6.708),9), ((100,97,2.236),9), ((62,97,10.44),8), ((28,53,8.544),10), ((53,89,9.055),10), ((1,19,15.811),10), ((19,53,7.616),9), ((92,45,6.403),11), ((87,17,6.325),11), ((45,17,6.083),10)]

ADD: [(17,62,4.472)]

DROP: [(6,62,6.708), (62,94,6.0), (17,86,6.325)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35485 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 927.692

Lista tabu: [((6,62,6.708),1), ((62,94,6.0),1), ((17,86,6.325),1), ((17,62,4.472),1), ((62,86,4.472),1), ((93,38,2.828),1), ((38,99,1.414),1), ((1,13,15.0),2), ((13,55,9.22),2), ((77,1,15.652),2), ((77,13,7.071),1), ((60,100,2.236),3), ((100,97,2.236),3), ((43,101,8.485),3), ((101,92,3.162),3), ((97,101,9.849),2), ((93,38,2.828),4), ((38,99,1.414),4), ((88,98,4.243),4), ((88,38,8.246),3), ((24,57,7.28),5), ((40,68,9.899),5), ((26,40,9.434),5), ((57,40,7.0),4), ((98,96,3.0),6), ((96,95,3.162),6), ((100,97,2.236),6), ((97,7,4.243),6), ((96,7,6.0),5), ((76,75,3.606),7), ((23,42,4.243),7), ((75,42,7.211),6), ((82,34,2.828),8), ((34,52,7.211),8), ((80,4,3.606),8), ((4,78,2.828),8), ((34,78,9.0),7), ((28,53,8.544),9), ((70,2,4.472),9), ((11,70,14.765),9), ((70,28,7.28),8), ((17,62,4.472),10), ((62,86,4.472),10), ((6,94,6.708),10), ((62,94,6.0),9), ((22,74,3.162),11), ((74,73,3.162),11), ((76,75,3.606),11), ((75,23,3.162),11), ((74,23,7.071),10)]

ADD: [(60,99,3.606)]

DROP: [(99,83,26.306), (60,100,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35491 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 925.219

Lista tabu: [((76,75,3.606),1), ((23,42,4.243),1), ((82,34,2.828),2), ((34,52,7.211),2), ((80,4,3.606),2), ((4,78,2.828),2), ((34,78,9.0),1), ((28,53,8.544),3), ((70,2,4.472),3), ((11,70,14.765),3), ((70,28,7.28),2), ((17,62,4.472),4), ((62,86,4.472),4), ((6,94,6.708),4), ((62,94,6.0),3), ((22,74,3.162),5), ((74,73,3.162),5), ((76,75,3.606),5), ((75,23,3.162),5), ((74,23,7.071),4), ((99,83,26.306),13), ((60,100,2.236),13), ((60,99,3.606),12), ((1,93,18.385),7), ((93,38,2.828),7), ((96,95,3.162),7), ((95,93,6.403),6), ((43,101,8.485),8), ((101,92,3.162),8), ((1,93,18.385),8), ((93,38,2.828),8), ((43,93,10.198),7), ((62,86,4.472),9), ((92,45,6.403),9), ((101,92,3.162),9), ((92,62,5.831),8), ((80,4,3.606),10), ((69,25,9.849),10), ((81,69,2.0),10), ((69,80,9.055),9), ((42,58,11.18),11), ((58,3,5.831),11), ((14,88,7.28),11), ((58,88,7.211),10)]

ADD: [(32,70,7.81)]

DROP: [(1,32,17.464), (32,71,7.211), (11,70,14.765)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35494 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 923.767

Lista tabu: [((17,62,4.472),1), ((62,86,4.472),1), ((6,94,6.708),1), ((22,74,3.162),2), ((74,73,3.162),2), ((76,75,3.606),2), ((75,23,3.162),2), ((74,23,7.071),1), ((99,83,26.306),10), ((60,100,2.236),10), ((60,99,3.606),9), ((1,93,18.385),4), ((93,38,2.828),4), ((96,95,3.162),4), ((95,93,6.403),3), ((43,101,8.485),5), ((101,92,3.162),5), ((1,93,18.385),5), ((93,38,2.828),5), ((43,93,10.198),4), ((62,86,4.472),6), ((92,45,6.403),6), ((101,92,3.162),6), ((92,62,5.831),5), ((80,4,3.606),7), ((69,25,9.849),7), ((81,69,2.0),7), ((69,80,9.055),6), ((42,58,11.18),8), ((58,3,5.831),8), ((14,88,7.28),8), ((58,88,7.211),7), ((1,32,17.464),16), ((32,71,7.211),16), ((11,70,14.765),16), ((32,70,7.81),15), ((16,44,7.28),10), ((44,43,9.055),10), ((42,58,11.18),10), ((58,3,5.831),10), ((43,58,8.0),9), ((1,16,30.414),11), ((16,44,7.28),11), ((58,3,5.831),11), ((3,1,18.0),11), ((16,58,7.28),10)]

ADD: [(97,60,3.162)]

DROP: [(83,100,21.587), (97,7,4.243), (99,60,3.606)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35521 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 922.848

Lista tabu: [((93,38,2.828),1), ((38,99,1.414),1), ((43,101,8.485),1), ((101,92,3.162),1), ((76,75,3.606),2), ((23,42,4.243),2), ((75,42,7.211),1), ((57,76,4.123),3), ((75,23,3.162),3), ((57,75,7.071),2), ((6,61,4.472),4), ((84,85,6.708),4), ((18,46,8.062),4), ((46,84,8.062),3), ((84,85,6.708),5), ((18,46,8.062),5), ((94,6,6.708),5), ((18,6,10.0),4), ((92,45,6.403),6), ((86,1,23.022),6), ((62,86,4.472),6), ((45,86,9.434),5), ((14,88,7.28),7), ((96,95,3.162),7), ((95,88,9.22),6), ((65,12,13.0),8), ((64,91,4.472),8), ((63,11,6.325),8), ((11,64,9.487),7), ((1,16,30.414),9), ((44,43,9.055),9), ((43,101,8.485),9), ((16,43,9.22),8), ((99,100,5.099),10), ((100,97,2.236),10), ((96,95,3.162),10), ((96,100,5.385),9), ((82,34,2.828),11), ((80,4,3.606),11), ((4,82,9.0),10)]

ADD: [(97,6,7.616)]

DROP: [(99,100,5.099), (97,60,3.162), (94,6,6.708)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35526 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 921.686

Lista tabu: [((92,45,6.403),1), ((86,1,23.022),1), ((62,86,4.472),1), ((14,88,7.28),2), ((96,95,3.162),2), ((95,88,9.22),1), ((65,12,13.0),3), ((64,91,4.472),3), ((63,11,6.325),3), ((11,64,9.487),2), ((1,16,30.414),4), ((44,43,9.055),4), ((43,101,8.485),4), ((16,43,9.22),3), ((99,100,5.099),5), ((100,97,2.236),5), ((96,95,3.162),5), ((96,100,5.385),4), ((82,34,2.828),6), ((80,4,3.606),6), ((4,82,9.0),5), ((99,100,5.099),14), ((97,60,3.162),14), ((94,6,6.708),14), ((97,6,7.616),13), ((91,33,4.472),8), ((33,1,34.0),8), ((63,11,6.325),8), ((33,11,10.296),7), ((19,8,10.0),9), ((8,49,7.28),9), ((89,63,6.325),9), ((8,63,8.944),8), ((26,40,9.434),10), ((68,24,12.0),10), ((24,40,8.602),9), ((9,83,6.403),11), ((84,85,6.708),11), ((61,84,4.243),11), ((9,84,7.211),10)]

ADD: [(8,83,5.831)]

DROP: [(1,19,15.811), (19,8,10.0), (9,83,6.403), (83,7,19.723)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35560 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 920.65

Lista tabu: [((46,47,10.77),1), ((9,19,10.44),1), ((17,62,4.472),2), ((62,86,4.472),2), ((85,18,6.083),2), ((18,62,9.22),1), ((1,71,21.095),3), ((71,31,5.0),3), ((32,70,7.81),3), ((70,2,4.472),3), ((71,32,7.211),2), ((4,78,2.828),4), ((78,1,19.698),4), ((51,77,5.385),4), ((77,78,4.123),3), ((11,32,8.062),5), ((32,70,7.81),5), ((1,71,21.095),5), ((71,31,5.0),5), ((11,71,8.062),4), ((43,101,8.485),6), ((15,39,11.18),6), ((45,15,5.657),6), ((15,43,9.22),5), ((80,4,3.606),7), ((4,78,2.828),7), ((51,77,5.385),7), ((4,77,6.708),6), ((60,94,3.0),8), ((7,1,11.18),8), ((19,7,11.18),8), ((7,60,7.211),7), ((22,74,3.162),9), ((74,73,3.162),9), ((76,75,3.606),9), ((75,23,3.162),9), ((74,23,7.071),8), ((100,97,2.236),10), ((97,6,7.616),10), ((98,96,3.0),10), ((97,98,6.708),9), ((101,92,3.162),11), ((62,86,4.472),11), ((101,62,8.485),10)]

ADD: [(100,60,2.236)]

DROP: [(99,60,3.606), (94,100,2.828)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35563 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 912.442

Lista tabu: [((4,78,2.828),1), ((78,1,19.698),1), ((51,77,5.385),1), ((11,32,8.062),2), ((32,70,7.81),2), ((1,71,21.095),2), ((71,31,5.0),2), ((11,71,8.062),1), ((43,101,8.485),3), ((15,39,11.18),3), ((45,15,5.657),3), ((15,43,9.22),2), ((80,4,3.606),4), ((4,78,2.828),4), ((51,77,5.385),4), ((4,77,6.708),3), ((60,94,3.0),5), ((7,1,11.18),5), ((19,7,11.18),5), ((7,60,7.211),4), ((22,74,3.162),6), ((74,73,3.162),6), ((76,75,3.606),6), ((75,23,3.162),6), ((74,23,7.071),5), ((100,97,2.236),7), ((97,6,7.616),7), ((98,96,3.0),7), ((97,98,6.708),6), ((101,92,3.162),8), ((62,86,4.472),8), ((101,62,8.485),7), ((99,60,3.606),16), ((94,100,2.828),16), ((100,60,2.236),15), ((44,43,9.055),10), ((43,101,8.485),10), ((88,98,4.243),10), ((43,88,7.211),9), ((1,54,4.472),11), ((54,22,13.601),11), ((59,14,6.083),11), ((54,14,9.22),10)]

ADD: [(19,90,7.81)]

DROP: [(1,7,11.18), (7,19,11.18), (95,90,8.0), (90,1,9.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35574 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 909.342

Lista tabu: [((99,60,3.606),5), ((94,100,2.828),5), ((100,60,2.236),4), ((1,7,11.18),8), ((7,19,11.18),8), ((95,90,8.0),8), ((90,1,9.0),8), ((19,90,7.81),7), ((6,97,7.616),2), ((94,99,3.162),2), ((97,99,6.708),1), ((101,92,3.162),3), ((92,45,6.403),3), ((38,93,2.828),3), ((93,92,7.616),2), ((1,54,4.472),4), ((54,22,13.601),4), ((59,14,6.083),4), ((54,14,9.22),3), ((44,43,9.055),5), ((43,101,8.485),5), ((38,93,2.828),5), ((43,93,10.198),4), ((43,101,8.485),6), ((15,39,11.18),6), ((45,15,5.657),6), ((15,101,8.544),5), ((38,93,2.828),7), ((60,94,3.0),7), ((100,60,2.236),7), ((38,60,4.123),6), ((1,90,9.0),8), ((90,19,7.81),8), ((28,53,8.544),8), ((28,90,10.296),7), ((38,93,2.828),9), ((97,100,2.236),9), ((6,97,7.616),9), ((97,38,7.28),8), ((1,54,4.472),10), ((54,22,13.601),10), ((41,59,4.123),10), ((54,59,5.099),9), ((57,76,4.123),11), ((76,75,3.606),11), ((73,5,8.944),11), ((5,81,17.029),11), ((76,73,5.385),10)]

ADD: [(77,29,9.434)]

DROP: [(1,29,6.325), (29,27,8.062), (77,1,15.652)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35583 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 907.571

Lista tabu: [((1,54,4.472),1), ((54,22,13.601),1), ((41,59,4.123),1), ((57,76,4.123),2), ((76,75,3.606),2), ((73,5,8.944),2), ((5,81,17.029),2), ((76,73,5.385),1), ((1,29,6.325),10), ((29,27,8.062),10), ((77,1,15.652),10), ((77,29,9.434),9), ((85,84,6.708),4), ((61,6,4.472),4), ((6,97,7.616),4), ((84,6,7.071),3), ((90,19,7.81),5), ((97,100,2.236),5), ((6,97,7.616),5), ((97,90,8.944),4), ((43,101,8.485),6), ((101,92,3.162),6), ((88,98,4.243),6), ((88,101,10.0),5), ((94,99,3.162),7), ((99,38,1.414),7), ((43,101,8.485),7), ((101,92,3.162),7), ((99,43,10.296),6), ((13,55,9.22),8), ((55,56,8.485),8), ((73,5,8.944),8), ((5,81,17.029),8), ((55,81,8.062),7), ((38,93,2.828),9), ((93,1,18.385),9), ((98,96,3.0),9), ((93,96,3.606),8), ((43,101,8.485),10), ((101,92,3.162),10), ((94,99,3.162),10), ((99,38,1.414),10), ((101,38,2.828),9), ((38,93,2.828),11), ((93,1,18.385),11), ((96,95,3.162),11), ((95,93,6.403),10)]

ADD: [(70,71,9.0)]

DROP: [(32,70,7.81), (70,2,4.472), (1,71,21.095)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35585 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 905.729

Lista tabu: [((1,29,6.325),8), ((29,27,8.062),8), ((77,1,15.652),8), ((77,29,9.434),7), ((85,84,6.708),2), ((61,6,4.472),2), ((6,97,7.616),2), ((84,6,7.071),1), ((90,19,7.81),3), ((97,100,2.236),3), ((6,97,7.616),3), ((97,90,8.944),2), ((43,101,8.485),4), ((101,92,3.162),4), ((88,98,4.243),4), ((88,101,10.0),3), ((94,99,3.162),5), ((99,38,1.414),5), ((43,101,8.485),5), ((101,92,3.162),5), ((99,43,10.296),4), ((13,55,9.22),6), ((55,56,8.485),6), ((73,5,8.944),6), ((5,81,17.029),6), ((55,81,8.062),5), ((38,93,2.828),7), ((93,1,18.385),7), ((98,96,3.0),7), ((93,96,3.606),6), ((43,101,8.485),8), ((101,92,3.162),8), ((94,99,3.162),8), ((99,38,1.414),8), ((101,38,2.828),7), ((38,93,2.828),9), ((93,1,18.385),9), ((96,95,3.162),9), ((95,93,6.403),8), ((32,70,7.81),17), ((70,2,4.472),17), ((1,71,21.095),17), ((70,71,9.0),16), ((13,55,9.22),11), ((55,56,8.485),11), ((73,5,8.944),11), ((5,81,17.029),11), ((55,81,8.062),10)]

ADD: [(10,52,6.325)]

DROP: [(10,82,6.0), (52,1,26.926), (34,52,7.211)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35607 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 904.159

Lista tabu: [((95,7,3.162),1), ((7,1,11.18),1), ((60,94,3.0),1), ((38,93,2.828),2), ((93,1,18.385),2), ((95,7,3.162),2), ((93,7,8.544),1), ((30,35,13.038),3), ((79,80,5.657),3), ((52,82,7.211),3), ((79,82,6.325),2), ((101,92,3.162),4), ((92,45,6.403),4), ((94,99,3.162),4), ((99,92,4.472),3), ((101,92,3.162),5), ((17,62,4.472),5), ((17,101,8.246),4), ((6,97,7.616),6), ((97,100,2.236),6), ((14,88,7.28),6), ((14,97,8.246),5), ((30,35,13.038),7), ((4,78,2.828),7), ((80,4,3.606),7), ((30,4,9.487),6), ((99,38,1.414),8), ((38,93,2.828),8), ((98,96,3.0),8), ((98,38,5.099),7), ((44,43,9.055),9), ((43,101,8.485),9), ((38,93,2.828),9), ((38,43,8.944),8), ((101,92,3.162),10), ((92,45,6.403),10), ((38,93,2.828),10), ((93,92,7.616),9), ((85,84,6.708),11), ((6,97,7.616),11), ((61,6,4.472),11), ((6,85,4.123),10)]

ADD: [(93,97,5.0)]

DROP: [(93,1,18.385), (97,100,2.236), (6,97,7.616)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35609 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 903.395

Lista tabu: [((30,35,13.038),1), ((79,80,5.657),1), ((52,82,7.211),1), ((101,92,3.162),2), ((92,45,6.403),2), ((94,99,3.162),2), ((99,92,4.472),1), ((101,92,3.162),3), ((17,62,4.472),3), ((17,101,8.246),2), ((6,97,7.616),4), ((97,100,2.236),4), ((14,88,7.28),4), ((14,97,8.246),3), ((30,35,13.038),5), ((4,78,2.828),5), ((80,4,3.606),5), ((30,4,9.487),4), ((99,38,1.414),6), ((38,93,2.828),6), ((98,96,3.0),6), ((98,38,5.099),5), ((44,43,9.055),7), ((43,101,8.485),7), ((38,93,2.828),7), ((38,43,8.944),6), ((101,92,3.162),8), ((92,45,6.403),8), ((38,93,2.828),8), ((93,92,7.616),7), ((85,84,6.708),9), ((6,97,7.616),9), ((61,6,4.472),9), ((6,85,4.123),8), ((93,1,18.385),17), ((97,100,2.236),17), ((6,97,7.616),17), ((93,97,5.0),16), ((22,74,3.162),11), ((74,73,3.162),11), ((76,75,3.606),11), ((75,23,3.162),11), ((74,76,7.81),10)]

ADD: [(84,9,7.211)]

DROP: [(19,9,10.44), (84,61,4.243), (85,84,6.708)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35612 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 902.337

Lista tabu: [((6,97,7.616),1), ((97,100,2.236),1), ((14,88,7.28),1), ((30,35,13.038),2), ((4,78,2.828),2), ((80,4,3.606),2), ((30,4,9.487),1), ((99,38,1.414),3), ((38,93,2.828),3), ((98,96,3.0),3), ((98,38,5.099),2), ((44,43,9.055),4), ((43,101,8.485),4), ((38,93,2.828),4), ((38,43,8.944),3), ((101,92,3.162),5), ((92,45,6.403),5), ((38,93,2.828),5), ((93,92,7.616),4), ((85,84,6.708),6), ((6,97,7.616),6), ((61,6,4.472),6), ((6,85,4.123),5), ((93,1,18.385),14), ((97,100,2.236),14), ((6,97,7.616),14), ((93,97,5.0),13), ((22,74,3.162),8), ((74,73,3.162),8), ((76,75,3.606),8), ((75,23,3.162),8), ((74,76,7.81),7), ((19,9,10.44),16), ((84,61,4.243),16), ((85,84,6.708),16), ((84,9,7.211),15), ((80,4,3.606),10), ((69,25,9.849),10), ((81,69,2.0),10), ((69,80,9.055),9), ((5,81,17.029),11), ((81,69,2.0),11), ((56,26,3.606),11), ((26,40,9.434),11), ((5,26,10.0),10)]

ADD: [(34,51,7.81)]

DROP: [(2,51,6.325), (51,77,5.385), (34,1,24.759)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35616 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 898.331

Lista tabu: [((101,92,3.162),1), ((92,45,6.403),1), ((38,93,2.828),1), ((85,84,6.708),2), ((6,97,7.616),2), ((61,6,4.472),2), ((6,85,4.123),1), ((93,1,18.385),10), ((97,100,2.236),10), ((6,97,7.616),10), ((93,97,5.0),9), ((22,74,3.162),4), ((74,73,3.162),4), ((76,75,3.606),4), ((75,23,3.162),4), ((74,76,7.81),3), ((19,9,10.44),12), ((84,61,4.243),12), ((85,84,6.708),12), ((84,9,7.211),11), ((80,4,3.606),6), ((69,25,9.849),6), ((81,69,2.0),6), ((69,80,9.055),5), ((5,81,17.029),7), ((81,69,2.0),7), ((56,26,3.606),7), ((26,40,9.434),7), ((5,26,10.0),6), ((2,51,6.325),15), ((51,77,5.385),15), ((34,1,24.759),15), ((34,51,7.81),14), ((5,81,17.029),9), ((69,25,9.849),9), ((77,29,9.434),9), ((77,81,8.602),8), ((22,74,3.162),10), ((74,73,3.162),10), ((76,75,3.606),10), ((75,23,3.162),10), ((73,75,3.162),9), ((17,62,4.472),11), ((62,86,4.472),11), ((93,97,5.0),11), ((97,1,15.264),11), ((86,97,7.81),10)]

ADD: [(83,49,5.385)]

DROP: [(1,83,23.324), (8,49,7.28)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35669 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 895.517

