+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101        102        103        104        105        106        107        108        109        110        111        112        113        114        115        116        117        118        119        120        121
71    48.877    86.579    84.593    82.098    82.055    80.1    78.058    78.006    78.772    80.0    81.006    82.0    81.884    82.152    84.095    84.006    89.471    87.664    52.173    90.785    87.235    84.599    94.366    89.067    94.826    93.059    87.818    96.255    92.785    90.604    97.247    95.525    92.114    99.479    97.098    93.493    95.415    68.68    66.708    65.437    59.363    69.656    67.801    64.351    72.622    66.888    74.202    73.007    70.725    75.802    76.007    73.926    48.508    48.166    50.359    50.04    50.04    52.469    52.01    55.902    55.009    58.215    58.078    58.034    59.008    60.407    64.031    4.472    16.553    2.0    inf    9.055    11.18    11.705    11.0    11.18    13.601    15.133    15.033    19.026    19.235    57.697    53.235    59.481    55.027    52.555    51.478    49.244    51.0    49.98    50.0    49.336    49.041    45.541    44.922    46.098    44.598    43.174    32.388    39.925    38.275    41.629    43.382    35.341    38.013    42.544    41.183    38.079    54.452    49.041    37.336    51.894    54.781    58.523    50.99    41.304    36.401    57.245    52.953    55.758    47.634    
72    53.263    87.098    85.147    82.037    81.884    80.062    77.929    77.647    77.026    79.511    80.623    81.498    80.056    81.099    83.15    83.385    85.094    83.217    53.852    86.163    82.462    79.706    89.694    84.172    90.078    88.238    82.765    91.285    87.664    84.599    92.136    90.338    86.77    94.372    91.706    88.119    89.944    61.555    59.397    58.0    51.4    62.241    60.208    56.4    65.115    58.822    66.603    65.299    62.801    68.118    68.007    65.734    39.459    39.115    41.304    41.012    41.11    43.417    43.0    46.872    46.043    49.163    49.041    49.092    50.0    51.352    55.082    7.616    8.485    9.055    9.055    inf    3.606    3.606    2.236    3.606    5.0    6.083    6.325    10.0    10.77    61.294    57.201    61.741    57.706    55.57    54.918    52.697    55.0    52.839    52.326    51.884    51.971    48.374    47.413    49.649    47.508    45.188    34.015    43.267    41.34    45.222    47.202    39.205    42.012    46.861    45.453    42.521    55.362    49.244    38.626    55.471    57.801    60.836    52.555    42.379    38.949    59.942    54.424    60.308    53.075    
73    56.851    90.471    88.527    85.329    85.159    83.361    81.216    80.895    80.0    82.735    83.863    84.717    83.006    84.214    86.284    86.579    87.281    85.381    57.385    88.255    84.504    81.707    91.761    86.163    92.114    90.25    84.694    93.231    89.554    86.093    94.021    92.195    88.566    96.255    93.472    89.9    91.679    62.482    60.208    58.728    51.74    62.968    60.811    56.727    65.765    59.034    67.179    65.795    63.127    68.622    68.25    65.803    38.079    37.483    39.812    39.205    39.0    41.976    41.11    45.607    44.011    47.518    47.265    47.0    48.094    49.82    53.0    10.817    9.849    11.705    11.18    3.606    inf    6.0    2.0    0.0    6.325    5.657    4.123    8.544    8.062    64.9    60.803    65.307    61.294    59.169    58.523    56.303    58.6    56.436    55.902    55.471    55.57    51.971    51.0    53.254    51.108    48.754    37.577    46.872    44.944    48.826    50.804    42.802    45.607    50.448    49.041    46.098    58.822    52.631    42.154    59.076    61.4    64.405    56.08    45.88    42.544    63.53    57.94    63.891    56.586    
74    52.345    84.646    82.71    79.429    79.246    77.466    75.313    74.967    74.0    76.792    77.929    78.772    77.006    78.23    80.306    80.623    81.597    79.712    51.894    82.638    78.924    76.158    86.163    80.623    86.539    84.694    79.202    87.727    84.095    80.994    88.566    86.764    83.187    90.802    88.119    84.534    86.354    58.0    55.866    54.489    48.01    58.728    56.727    53.009    61.62    55.471    63.127    61.847    59.405    64.661    64.637    62.434    37.121    37.0    39.051    39.051    39.459    41.11    41.11    44.407    44.283    47.011    47.011    47.381    48.094    49.092    53.339    9.0    5.0    11.18    11.705    3.606    6.0    inf    4.0    6.0    2.0    4.472    6.403    8.544    10.63    60.0    56.08    59.942    56.08    54.083    53.6    51.4    53.907    51.313    50.606    50.249    50.478    46.872    45.793    48.415    46.043    43.417    32.249    42.012    40.0    44.045    46.098    38.21    41.037    45.967    44.553    41.725    53.141    46.84    36.674    54.203    56.303    59.059    50.567    40.311    37.443    58.31    52.393    59.414    52.631    
75    55.317    88.527    86.585    83.361    83.187    81.394    79.246    78.918    78.0    80.753    81.884    82.735    81.006    82.219    84.291    84.593    85.381    83.487    55.543    86.377    82.638    79.85    89.889    84.309    90.25    88.391    82.855    91.389    87.727    84.38    92.195    90.377    86.764    94.43    91.679    88.102    89.894    60.959    58.728    57.28    50.448    61.522    59.414    55.444    64.351    57.801    65.795    64.444    61.847    67.268    67.007    64.637    37.656    37.216    39.459    39.051    39.051    41.593    41.012    45.122    44.011    47.265    47.096    47.043    48.01    49.497    53.038    9.849    8.062    11.18    11.0    2.236    2.0    4.0    inf    2.0    4.472    4.472    4.123    8.062    8.544    63.246    59.203    63.506    59.54    57.454    56.859    54.644    57.009    54.708    54.12    53.712    53.852    50.249    49.244    51.614    49.396    46.957    35.777    45.222    43.267    47.202    49.204    41.231    44.045    48.918    47.508    44.598    56.921    50.695    40.311    57.428    59.682    62.61    54.231    44.011    40.817    61.774    56.08    62.37    55.227    
76    56.851    90.471    88.527    85.329    85.159    83.361    81.216    80.895    80.0    82.735    83.863    84.717    83.006    84.214    86.284    86.579    87.281    85.381    57.385    88.255    84.504    81.707    91.761    86.163    92.114    90.25    84.694    93.231    89.554    86.093    94.021    92.195    88.566    96.255    93.472    89.9    91.679    62.482    60.208    58.728    51.74    62.968    60.811    56.727    65.765    59.034    67.179    65.795    63.127    68.622    68.25    65.803    38.079    37.483    39.812    39.205    39.0    41.976    41.11    45.607    44.011    47.518    47.265    47.0    48.094    49.82    53.0    10.817    9.849    11.705    11.18    3.606    0.0    6.0    2.0    inf    6.325    5.657    4.123    8.544    8.062    64.9    60.803    65.307    61.294    59.169    58.523    56.303    58.6    56.436    55.902    55.471    55.57    51.971    51.0    53.254    51.108    48.754    37.577    46.872    44.944    48.826    50.804    42.802    45.607    50.448    49.041    46.098    58.822    52.631    42.154    59.076    61.4    64.405    56.08    45.88    42.544    63.53    57.94    63.891    56.586    
77    53.74    85.165    83.241    79.831    79.624    77.878    75.71    75.313    74.027    77.104    78.262    79.076    77.006    78.409    80.505    80.895    80.957    79.057    52.773    81.933    78.186    75.392    85.44    79.85    85.796    83.934    78.39    86.925    83.259    79.925    87.727    85.907    82.292    89.961    87.207    83.63    85.422    56.639    54.452    53.038    46.4    57.28    55.227    51.4    60.141    53.824    61.62    60.308    57.801    63.127    63.008    60.745    35.128    35.0    37.054    37.054    37.483    39.115    39.115    42.426    42.297    45.011    45.011    45.398    46.098    47.096    51.352    11.0    3.606    13.153    13.601    5.0    6.325    2.0    4.472    6.325    inf    2.828    5.385    6.708    9.22    61.221    57.385    60.902    57.14    55.218    54.818    52.631    55.227    52.431    51.624    51.313    51.614    48.01    46.872    49.679    47.202    44.418    33.287    43.278    41.231    45.343    47.424    39.598    42.426    47.381    45.967    43.186    53.852    47.434    37.59    55.444    57.428    60.033    51.43    41.146    38.601    59.363    53.226    60.811    54.203    
78    56.569    87.641    85.726    82.225    82.0    80.281    78.102    77.666    76.105    79.429    80.604    81.394    79.057    80.623    82.735    83.187    82.28    80.362    55.471    83.169    79.379    76.551    86.649    80.994    86.977    85.094    79.48    88.023    84.309    80.623    88.769    86.925    83.259    91.0    88.142    84.581    86.331    56.851    54.562    53.075    46.098    57.315    55.154    51.088    60.108    53.413    61.522    60.141    57.489    62.968    62.626    60.216    33.377    33.061    35.228    35.0    35.228    37.336    37.014    40.792    40.112    43.105    43.012    43.186    44.011    45.277    49.163    13.153    5.0    15.0    15.133    6.083    5.657    4.472    4.472    5.657    2.828    inf    3.0    4.123    6.403    64.031    60.208    63.632    59.908    58.009    57.628    55.444    58.052    55.218    54.378    54.083    54.406    50.804    49.649    52.498    50.0    47.17    36.056    46.098    44.045    48.166    50.249    42.426    45.255    50.21    48.795    46.011    56.462    49.98    40.311    58.258    60.216    62.769    54.12    43.829    41.4    62.129    55.902    63.64    57.009    
79    58.728    90.521    88.6    85.147    84.929    83.199    81.025    80.604    79.101    82.377    83.546    84.345    82.055    83.6    85.709    86.145    85.165    83.241    58.138    86.023    82.219    79.379    89.493    83.815    89.811    87.92    82.28    90.824    87.092    83.241    91.548    89.694    86.006    93.776    90.874    87.321    89.051    59.203    56.851    55.317    48.104    59.548    57.315    53.075    62.29    55.317    63.655    62.225    59.464    65.054    64.537    62.008    33.956    33.377    35.693    35.128    35.014    37.855    37.054    41.485    40.0    43.417    43.186    43.012    44.045    45.706    49.01    13.928    8.0    15.297    15.033    6.325    4.123    6.403    4.123    4.123    5.385    3.0    inf    4.472    4.472    66.4    62.482    66.242    62.434    60.465    60.0    57.801    60.308    57.689    56.939    56.604    56.859    53.254    52.154    54.818    52.431    49.739    38.588    48.415    46.4    50.448    52.498    44.598    47.424    52.345    50.931    48.083    59.237    52.811    42.942    60.605    62.682    65.368    56.798    46.519    43.829    64.661    58.6    65.795    58.898    
80    60.141    89.811    87.92    84.202    83.934    82.28    80.081    79.555    77.414    81.253    82.462    83.199    80.306    82.201    84.345    84.929    82.225    80.281    58.31    82.97    79.12    76.243    86.4    80.654    86.683    84.77    79.057    87.596    83.815    79.605    88.255    86.377    82.638    90.477    87.464    83.934    85.615    55.218    52.802    51.225    43.841    55.444    53.151    48.795    58.138    50.99    59.464    58.0    55.172    60.828    60.208    57.628    29.614    29.155    31.401    31.016    31.145    33.541    33.0    37.108    36.056    39.205    39.051    39.115    40.0    41.437    45.1    17.263    7.211    19.026    19.026    10.0    8.544    8.544    8.062    8.544    6.708    4.123    4.472    inf    4.0    67.357    63.655    66.573    63.008    61.221    60.959    58.796    61.522    58.412    57.428    57.201    57.628    54.037    52.802    55.902    53.263    50.22    39.205    49.518    47.424    51.624    53.74    46.011    48.836    53.814    52.402    49.679    59.034    52.393    43.267    61.62    63.411    65.734    56.939    46.648    44.688    65.215    58.669    67.209    60.803    
81    62.936    93.606    91.706    88.057    87.801    86.128    83.934    83.433    81.394    85.147    86.348    87.098    84.291    86.145    88.284    88.843    86.122    84.172    61.774    86.833    82.97    80.081    90.25    84.481    90.521    88.6    82.861    91.395    87.596    83.193    92.027    90.139    86.377    94.244    91.181    87.664    89.32    58.523    56.036    54.406    46.755    58.6    56.223    51.662    61.221    53.74    62.482    60.959    58.0    63.781    62.936    60.208    30.676    29.833    32.28    31.401    31.016    34.482    33.242    38.275    36.056    39.812    39.459    39.013    40.2    42.202    45.011    18.385    10.77    19.647    19.235    10.77    8.062    10.63    8.544    8.062    9.22    6.403    4.472    4.0    inf    70.434    66.603    69.971    66.287    64.405    64.031    61.847    64.444    61.612    60.745    60.465    60.803    57.201    56.036    58.898    56.4    53.535    42.438    52.498    50.448    54.562    56.639    48.795    51.624    56.569    55.154    52.345    62.65    56.08    46.648    64.661    66.611    69.116    60.415    50.12    47.802    68.505    62.177    70.007    63.253    
82    10.0    37.162    35.341    36.62    37.202    35.0    34.059    35.384    44.407    37.537    37.643    39.051    47.011    42.426    43.186    41.231    69.354    68.542    14.036    72.09    70.576    69.57    75.153    72.801    76.059    75.24    73.055    78.791    77.253    82.462    80.623    79.85    78.435    82.347    82.638    79.712    81.933    76.236    76.531    76.792    77.621    79.404    79.762    80.808    82.298    83.744    84.291    84.481    85.0    86.284    89.677    90.255    85.755    87.367    87.983    90.139    92.418    89.185    92.358    90.355    95.964    95.383    96.385    99.02    98.27    96.177    104.101    55.073    60.208    55.902    57.697    61.294    64.9    60.0    63.246    64.9    61.221    64.031    66.4    67.357    70.434    inf    5.0    9.434    7.0    6.708    6.403    8.602    7.071    9.434    11.705    11.18    10.0    13.454    15.0    11.662    14.142    18.028    28.284    18.028    20.0    16.125    14.318    22.361    19.698    15.524    16.763    19.925    18.111    23.195    25.0    5.831    5.099    8.944    15.133    22.825    22.672    6.325    15.0    7.071    15.811    
83    5.0    41.785    39.925    40.817    41.34    39.115    38.013    39.205    47.508    41.4    41.617    43.012    50.249    46.098    47.011    45.222    71.589    70.661    14.56    74.243    72.498    71.309    77.414    74.733    78.294    77.369    74.847    80.951    79.202    83.815    82.735    81.86    80.231    84.534    84.581    81.541    83.774    76.007    76.105    76.236    76.485    79.057    79.228    79.906    82.024    82.873    84.024    84.095    84.38    86.023    89.202    89.56    83.241    84.723    85.475    87.464    89.588    86.77    89.694    88.142    93.295    93.022    93.941    96.385    95.771    93.941    101.597    50.774    56.569    51.478    53.235    57.201    60.803    56.08    59.203    60.803    57.385    60.208    62.482    63.655    66.603    5.0    inf    12.806    8.602    6.325    4.0    5.385    2.236    8.0    11.045    10.0    8.062    10.77    12.649    7.81    11.18    15.811    25.0    14.142    16.279    12.042    10.0    18.028    15.264    10.77    12.083    15.232    19.313    23.087    22.361    3.0    6.403    12.042    15.297    20.881    19.209    9.22    15.811    5.0    11.18    
84    17.0    29.833    27.893    28.178    28.653    26.42    25.239    26.401    35.0    28.601    28.844    30.232    37.643    33.302    34.205    32.45    60.008    59.237    8.485    62.769    61.351    60.44    65.795    63.569    66.708    65.924    63.891    69.462    68.007    73.546    71.309    70.576    69.26    73.007    73.389    70.52    72.732    68.884    69.426    69.857    71.512    72.18    72.78    74.33    74.967    77.201    76.942    77.279    78.102    78.918    82.565    83.433    82.006    83.869    84.202    86.683    89.275    85.212    88.865    85.983    92.455    91.263    92.418    95.425    94.403    91.81    100.21    56.303    59.363    57.567    59.481    61.741    65.307    59.942    63.506    65.307    60.902    63.632    66.242    66.573    69.971    9.434    12.806    inf    5.099    8.246    10.77    12.369    13.892    10.0    9.487    10.198    11.0    14.142    14.56    15.133    15.133    16.553    27.731    20.1    21.378    19.0    18.111    25.08    23.0    20.396    21.213    24.083    10.44    17.0    23.324    11.18    6.708    1.0    9.899    20.0    23.087    3.606    8.602    16.401    23.854    
85    12.207    34.928    32.985    33.106    33.541    31.305    30.017    31.064    38.949    33.287    33.615    34.986    41.725    37.802    38.833    37.216    63.063    62.169    7.071    65.742    64.078    62.968    68.884    66.31    69.771    68.877    66.483    72.45    70.774    75.69    74.25    73.41    71.868    76.026    76.158    73.164    75.392    69.26    69.584    69.871    70.88    72.443    72.835    73.98    75.326    76.903    77.318    77.524    78.09    79.31    82.735    83.361    79.881    81.609    82.098    84.404    86.833    83.217    86.608    84.22    90.211    89.359    90.427    93.231    92.358    90.05    98.184    52.0    55.803    53.141    55.027    57.706    61.294    56.08    59.54    61.294    57.14    59.908    62.434    63.008    66.287    7.0    8.602    5.099    inf    3.162    5.831    7.28    9.22    5.099    5.657    5.831    6.083    9.487    10.296    10.05    10.44    12.806    23.854    15.297    16.763    14.036    13.038    20.224    18.028    15.297    16.125    19.026    11.18    16.279    19.849    6.403    2.236    4.123    8.246    17.029    18.788    2.236    8.0    13.0    19.209    
86    9.22    38.079    36.139    36.249    36.674    34.438    33.121    34.132    41.725    36.359    36.715    38.079    44.553    40.804    41.881    40.311    65.368    64.413    8.246    68.0    66.212    65.0    71.197    68.447    72.069    71.12    68.542    74.706    72.918    77.492    76.479    75.584    73.926    78.294    78.294    75.24    77.473    70.064    70.257    70.456    71.063    73.171    73.437    74.33    76.105    77.279    78.102    78.23    78.638    80.1    83.385    83.863    79.076    80.709    81.302    83.487    85.802    82.492    85.703    83.648    89.308    88.685    89.694    92.358    91.586    89.471    97.417    49.659    54.037    50.695    52.555    55.57    59.169    54.083    57.454    59.169    55.218    58.009    60.465    61.221    64.405    6.708    6.325    8.246    3.162    inf    2.828    4.123    6.403    2.828    5.099    4.472    3.606    7.211    8.485    7.0    8.062    11.402    22.023    12.649    14.318    11.18    10.0    17.464    15.133    12.166    13.038    16.0    13.0    17.0    18.439    3.606    2.236    7.28    9.055    16.125    16.643    5.0    9.487    11.18    16.279    
87    6.403    40.522    38.601    38.91    39.357    37.121    35.847    36.892    44.553    39.115    39.446    40.817    47.381    43.6    44.654    43.046    68.096    67.119    10.77    70.711    68.877    67.624    73.926    71.113    74.793    73.824    71.176    77.414    75.584    80.006    79.177    78.262    76.557    81.006    80.957    77.878    80.112    72.007    72.111    72.25    72.567    75.06    75.24    75.954    78.026    78.918    80.025    80.1    80.399    82.024    85.212    85.586    79.756    81.302    81.988    84.06    86.267    83.241    86.284    84.528    89.889    89.471    90.427    92.962    92.282    90.338    98.112    48.765    53.814    49.659    51.478    54.918    58.523    53.6    56.859    58.523    54.818    57.628    60.0    60.959    64.031    6.403    4.0    10.77    5.831    2.828    inf    2.236    3.606    4.0    7.071    6.0    4.123    7.211    8.944    5.385    7.81    12.083    21.932    11.662    13.601    9.849    8.246    16.155    13.601    10.0    11.045    14.142    15.652    19.105    18.868    1.0    4.123    9.849    11.402    17.088    16.279    7.28    12.083    9.0    13.454    
88    5.831    42.202    40.262    40.311    40.719    38.484    37.121    38.079    45.277    40.311    40.706    42.059    48.166    44.654    45.793    44.294    68.264    67.231    10.817    70.831    68.884    67.543    74.095    71.12    74.947    73.926    71.113    77.524    75.591    79.712    79.259    78.294    76.485    81.123    80.951    77.82    80.056    71.007    71.028    71.113    71.197    74.007    74.108    74.673    77.0    77.647    79.0    79.025    79.228    81.0    84.095    84.38    77.897    79.404    80.131    82.152    84.315    81.413    84.38    82.765    87.983    87.658    88.589    91.066    90.427    88.566    96.255    46.53    51.662    47.424    49.244    52.697    56.303    51.4    54.644    56.303    52.631    55.444    57.801    58.796    61.847    8.602    5.385    12.369    7.28    4.123    2.236    inf    4.0    3.606    6.708    5.385    3.162    5.385    7.28    3.162    5.831    10.44    19.849    9.434    11.402    7.616    6.083    13.928    11.402    8.062    9.0    12.042    15.811    18.439    17.0    2.828    6.0    11.402    11.18    15.524    14.142    9.055    12.207    10.198    12.806    
89    3.162    43.324    41.437    42.059    42.544    40.311    39.115    40.224    48.104    42.438    42.72    44.102    50.912    47.011    48.01    46.325    71.694    70.711    14.318    74.303    72.45    71.176    77.524    74.686    78.39    77.414    74.733    81.006    79.158    83.487    82.765    81.841    80.112    84.599    84.528    81.437    83.672    75.007    75.027    75.107    75.133    78.006    78.102    78.638    81.0    81.615    83.0    83.024    83.217    85.0    88.091    88.363    81.413    82.855    83.648    85.586    87.664    84.971    87.818    86.406    91.417    91.236    92.13    94.515    93.941    92.195    99.765    48.549    54.452    49.244    51.0    55.0    58.6    53.907    57.009    58.6    55.227    58.052    60.308    61.522    64.444    7.071    2.236    13.892    9.22    6.403    3.606    4.0    inf    7.28    10.44    9.22    7.071    9.22    11.18    5.831    9.487    14.318    23.022    12.042    14.213    9.899    7.81    15.811    13.038    8.544    9.849    13.0    19.235    22.361    20.616    2.828    7.211    13.038    14.866    19.416    17.205    10.296    15.652    6.325    10.0    
90    9.434    39.623    37.656    37.336    37.696    35.468    34.015    34.886    41.773    37.121    37.577    38.91    44.688    41.34    42.544    41.146    64.661    63.632    7.211    67.231    65.299    63.977    70.491    67.535    71.344    70.328    67.543    73.926    72.007    76.217    75.664    74.706    72.918    77.524    77.369    74.25    76.485    68.007    68.118    68.264    68.659    71.063    71.253    72.007    74.027    74.967    76.026    76.105    76.42    78.026    81.222    81.615    76.322    77.936    78.549    80.709    83.006    79.756    82.928    80.951    86.533    85.959    86.954    89.588    88.837    86.77    94.668    47.011    51.225    48.104    49.98    52.839    56.436    51.313    54.708    56.436    52.431    55.218    57.689    58.412    61.612    9.434    8.0    10.0    5.099    2.828    4.0    3.606    7.28    inf    3.162    2.0    1.0    4.472    5.657    5.385    5.385    8.602    19.209    10.198    11.705    9.0    8.246    15.133    13.0    10.77    11.402    14.142    12.207    15.133    15.62    5.0    5.0    9.0    7.616    13.416    13.892    7.28    8.602    13.0    16.401    
91    12.53    38.21    36.222    35.44    35.735    33.526    31.953    32.696    39.051    34.928    35.468    36.77    42.012    38.949    40.249    39.0    61.587    60.539    4.243    64.14    62.177    60.836    67.417    64.413    68.264    67.231    64.405    70.831    68.884    73.055    72.56    71.589    69.778    74.431    74.243    71.113    73.348    65.031    65.192    65.376    65.97    68.118    68.359    69.231    71.063    72.18    73.062    73.171    73.553    75.06    78.313    78.772    74.33    76.026    76.551    78.816    81.216    77.698    81.025    78.772    84.629    83.863    84.906    87.658    86.822    84.599    92.65    46.819    50.22    48.083    50.0    52.326    55.902    50.606    54.12    55.902    51.624    54.378    56.939    57.428    60.745    11.705    11.045    9.487    5.657    5.099    7.071    6.708    10.44    3.162    inf    1.414    3.606    5.099    5.099    7.81    6.083    7.211    18.358    11.045    12.042    10.44    10.296    16.031    14.318    13.038    13.416    15.811    9.22    12.042    14.213    8.062    6.708    8.544    4.472    11.402    13.601    7.81    5.657    16.031    19.416    
92    11.18    39.319    37.336    36.688    37.0    34.785    33.242    34.015    40.46    36.249    36.77    38.079    43.417    40.311    41.593    40.311    62.968    61.911    5.657    65.513    63.53    62.169    68.797    65.765    69.642    68.6    65.742    72.201    70.235    74.33    73.926    72.945    71.113    75.802    75.591    72.45    74.686    66.008    66.121    66.272    66.708    69.065    69.26    70.036    72.028    72.993    74.027    74.108    74.431    76.026    79.228    79.63    74.626    76.276    76.851    79.057    81.4    78.032    81.271    79.177    84.876    84.22    85.235    87.92    87.132    85.0    92.962    46.239    50.0    47.434    49.336    51.884    55.471    50.249    53.712    55.471    51.313    54.083    56.604    57.201    60.465    11.18    10.0    10.198    5.831    4.472    6.0    5.385    9.22    2.0    1.414    inf    2.236    4.0    4.472    6.403    5.0    7.071    18.028    10.0    11.18    9.22    8.944    15.0    13.153    11.662    12.083    14.56    10.63    13.153    14.142    7.0    6.403    9.22    5.831    11.662    13.0    8.062    7.071    15.0    18.028    
93    8.944    40.608    38.639    38.275    38.626    36.401    34.928    35.777    42.521    38.013    38.484    39.812    45.453    42.19    43.417    42.048    65.192    64.14    7.81    67.742    65.765    64.405    71.021    68.0    71.868    70.831    67.978    74.431    72.471    76.551    76.158    75.18    73.348    78.032    77.827    74.686    76.922    68.0    68.066    68.184    68.447    71.028    71.176    71.847    74.007    74.813    76.007    76.059    76.322    78.006    81.154    81.498    75.802    77.389    78.032    80.156    82.42    79.259    82.377    80.498    85.983    85.475    86.452    89.045    88.323    86.313    94.154    46.098    50.448    47.17    49.041    51.971    55.57    50.478    53.852    55.57    51.614    54.406    56.859    57.628    60.803    10.0    8.062    11.0    6.083    3.606    4.123    3.162    7.071    1.0    3.606    2.236    inf    3.606    5.0    4.472    4.472    8.062    18.439    9.22    10.77    8.0    7.28    14.142    12.0    9.849    10.44    13.153    12.806    15.297    15.0    5.099    5.831    10.0    8.062    13.0    13.038    8.246    9.22    13.038    15.811    
94    10.05    43.29    41.304    40.522    40.804    38.601    37.0    37.696    43.6    39.925    40.497    41.785    46.615    43.829    45.188    44.011    65.215    64.07    8.944    67.676    65.513    64.008    71.028    67.742    71.847    70.725    67.602    74.33    72.201    75.769    76.007    74.947    72.945    77.936    77.524    74.303    76.538    66.068    66.0    66.03    65.924    69.007    69.029    69.462    72.028    72.443    74.027    74.0    74.108    76.026    79.025    79.228    72.56    74.095    74.793    76.851    79.057    76.059    79.076    77.389    82.68    82.298    83.241    85.755    85.088    83.193    90.918    42.544    46.861    43.658    45.541    48.374    51.971    46.872    50.249    51.971    48.01    50.804    53.254    54.037    57.201    13.454    10.77    14.142    9.487    7.211    7.211    5.385    9.22    4.472    5.099    4.0    3.606    inf    2.0    4.123    1.0    5.099    14.866    6.0    7.28    5.385    5.657    11.0    9.22    8.485    8.602    10.77    13.601    14.318    11.662    8.062    9.434    13.153    8.602    10.198    9.434    11.705    10.296    15.524    16.155    
95    12.042    43.105    41.11    40.025    40.262    38.079    36.401    37.0    42.438    39.217    39.85    41.11    45.486    42.953    44.385    43.324    63.6    62.426    8.246    66.03    63.812    62.266    69.405    66.038    70.214    69.065    65.863    72.67    70.491    73.926    74.33    73.246    71.197    76.276    75.802    72.56    74.793    64.07    64.0    64.031    63.953    67.007    67.03    67.476    70.029    70.456    72.028    72.0    72.111    74.027    77.026    77.233    70.831    72.402    73.062    75.166    77.421    74.303    77.389    75.584    80.994    80.529    81.492    84.06    83.355    81.394    89.185    41.785    45.607    43.012    44.922    47.413    51.0    45.793    49.244    51.0    46.872    49.649    52.154    52.802    56.036    15.0    12.649    14.56    10.296    8.485    8.944    7.28    11.18    5.657    5.099    4.472    5.0    2.0    inf    6.083    2.236    3.162    13.601    6.325    7.0    6.403    7.211    11.18    9.849    10.0    9.899    11.662    12.53    12.53    10.0    9.849    10.63    13.601    7.616    8.246    8.544    12.53    9.487    17.464    18.028    
96    6.0    44.911    42.953    42.72    43.081    40.853    39.395    40.249    46.861    42.485    42.953    44.283    49.82    46.648    47.885    46.519    69.065    67.956    12.042    71.561    69.462    68.0    74.887    71.694    75.717    74.626    71.589    78.23    76.158    79.85    79.925    78.892    76.942    81.835    81.492    78.294    80.529    70.114    70.007    70.007    69.721    73.027    73.007    73.335    76.059    76.322    78.058    78.006    78.058    80.056    83.006    83.15    75.591    77.026    77.827    79.756    81.835    79.158    81.988    80.623    85.586    85.428    86.313    88.685    88.119    86.406    93.941    43.417    48.795    44.283    46.098    49.649    53.254    48.415    51.614    53.254    49.679    52.498    54.818    55.902    58.898    11.662    7.81    15.133    10.05    7.0    5.385    3.162    5.831    5.385    7.81    6.403    4.472    4.123    6.083    inf    4.0    9.0    17.205    6.403    8.485    4.472    3.0    10.77    8.246    5.385    6.083    9.0    16.971    18.385    14.866    5.831    9.055    14.142    12.042    14.036    11.402    12.0    13.454    12.083    12.083    
97    10.0    44.283    42.297    41.485    41.761    39.56    37.947    38.626    44.407    40.853    41.437    42.72    47.434    44.721    46.098    44.944    65.803    64.637    9.849    68.242    66.038    64.498    71.61    68.264    72.422    71.281    68.096    74.887    72.719    76.158    76.551    75.472    73.43    78.492    78.032    74.793    77.026    66.121    66.008    66.008    65.765    69.029    69.007    69.354    72.062    72.339    74.061    74.007    74.061    76.059    79.006    79.158    72.069    73.573    74.303    76.322    78.492    75.591    78.549    76.968    82.152    81.841    82.765    85.235    84.599    82.765    90.427    41.629    46.098    42.72    44.598    47.508    51.108    46.043    49.396    51.108    47.202    50.0    52.431    53.263    56.4    14.142    11.18    15.133    10.44    8.062    7.81    5.831    9.487    5.385    6.083    5.0    4.472    1.0    2.236    4.0    inf    5.0    14.142    5.0    6.325    4.472    5.0    10.0    8.246    7.81    7.81    9.849    14.422    14.765    11.18    8.602    10.296    14.142    9.434    10.05    8.602    12.649    11.18    15.811    15.811    
98    15.0    44.0    42.0    40.447    40.608    38.471    36.674    37.108    41.677    39.294    40.025    41.231    44.777    42.72    44.272    43.417    61.847    60.605    9.055    64.203    61.855    60.208    67.624    64.07    68.411    67.201    63.812    70.803    68.505    71.589    72.422    71.281    69.116    74.404    73.783    70.491    72.719    61.131    61.008    61.008    60.828    64.031    64.008    64.382    67.067    67.365    69.065    69.007    69.065    71.063    74.007    74.169    67.742    69.34    69.971    72.111    74.404    71.197    74.33    72.45    77.936    77.414    78.39    80.994    80.262    78.262    86.093    39.85    43.012    41.231    43.174    45.188    48.754    43.417    46.957    48.754    44.418    47.17    49.739    50.22    53.535    18.028    15.811    16.553    12.806    11.402    12.083    10.44    14.318    8.602    7.211    7.071    8.062    5.099    3.162    9.0    5.0    inf    11.18    7.071    6.708    8.062    9.487    11.18    10.63    12.083    11.662    12.728    12.369    10.63    7.071    13.0    13.454    15.652    8.0    5.099    7.0    15.0    10.0    20.616    20.616    
