+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101        102        103        104        105        106        107        108        109        110        111        112        113        114        115        116        117        118        119        120        121

ADD: [(120,121,10.0)]

DROP: [(120,89,6.325), (121,1,7.071)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 8441 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 38 seg. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 8451 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1066.102

Lista tabu: [((98,95,3.162),3), ((101,117,3.162),3), ((104,101,4.472),3), ((101,98,6.708),2), ((90,93,1.0),4), ((93,88,3.162),4), ((96,103,3.0),4), ((103,102,2.236),4), ((93,102,8.0),3), ((54,56,2.828),5), ((58,55,2.236),5), ((58,54,5.0),4), ((25,28,3.0),6), ((17,18,2.0),6), ((1,17,74.095),6), ((28,17,9.487),5), ((92,90,2.0),7), ((90,93,1.0),7), ((96,103,3.0),7), ((103,102,2.236),7), ((90,96,5.385),6), ((92,90,2.0),8), ((93,88,3.162),8), ((92,93,2.236),7), ((28,34,3.606),9), ((32,35,3.0),9), ((35,34,4.472),8), ((28,34,3.606),10), ((31,32,2.0),10), ((29,26,3.606),10), ((34,29,6.708),9), ((86,85,3.162),11), ((85,118,2.236),11), ((100,94,6.0),11), ((94,97,1.0),11), ((85,97,10.44),10), ((116,117,7.81),12), ((101,104,4.472),12), ((101,116,9.434),11)]

ADD: [(56,59,2.236)]

DROP: [(56,57,4.0), (59,61,3.606)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 8470 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1065.548

Lista tabu: [((56,57,4.0),2), ((59,61,3.606),2), ((46,44,3.0),1), ((43,42,3.0),1), ((40,43,3.0),1), ((29,26,3.606),2), ((23,24,6.0),2), ((33,29,2.828),2), ((26,33,6.403),1), ((64,67,6.0),3), ((65,63,2.236),3), ((64,65,3.162),2), ((113,86,2.236),4), ((86,85,3.162),4), ((100,94,6.0),4), ((94,97,1.0),4), ((86,97,8.062),3), ((56,59,2.236),5), ((63,62,2.0),5), ((63,56,8.062),4), ((10,9,11.18),6), ((14,15,2.236),6), ((13,14,7.071),6), ((14,10,5.385),5), ((96,103,3.0),7), ((107,106,1.414),7), ((96,107,6.083),6), ((95,98,3.162),8), ((116,117,7.81),8), ((98,117,7.0),7), ((16,12,2.236),9), ((5,4,1.0),9), ((4,12,4.0),8), ((65,63,2.236),10), ((59,57,3.606),10), ((56,59,2.236),10), ((65,59,7.0),9), ((75,76,2.0),11), ((73,79,4.123),11), ((72,75,2.236),11), ((72,76,3.606),10), ((112,96,5.831),12), ((96,103,3.0),12), ((83,82,5.0),12), ((82,113,5.099),12), ((96,83,7.81),11)]

ADD: [(25,24,6.083)]

DROP: [(20,25,4.243), (23,24,6.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 8475 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1064.308

Lista tabu: [((10,9,11.18),1), ((14,15,2.236),1), ((13,14,7.071),1), ((96,103,3.0),2), ((107,106,1.414),2), ((96,107,6.083),1), ((95,98,3.162),3), ((116,117,7.81),3), ((98,117,7.0),2), ((16,12,2.236),4), ((5,4,1.0),4), ((4,12,4.0),3), ((65,63,2.236),5), ((59,57,3.606),5), ((56,59,2.236),5), ((65,59,7.0),4), ((75,76,2.0),6), ((73,79,4.123),6), ((72,75,2.236),6), ((72,76,3.606),5), ((112,96,5.831),7), ((96,103,3.0),7), ((83,82,5.0),7), ((82,113,5.099),7), ((96,83,7.81),6), ((20,25,4.243),16), ((23,24,6.0),16), ((25,24,6.083),14), ((73,79,4.123),9), ((78,77,2.828),9), ((73,78,5.657),8), ((38,39,3.0),10), ((45,47,2.0),10), ((39,47,8.246),9), ((91,92,1.414),11), ((92,90,2.0),11), ((112,96,5.831),11), ((92,96,6.403),10), ((27,24,2.236),12), ((20,18,3.606),12), ((20,27,5.831),11)]

ADD: [(83,112,3.0)]

DROP: [(1,87,6.403), (87,83,4.0), (89,112,2.828), (112,96,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 8497 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1064.221

Lista tabu: [((100,94,6.0),1), ((101,104,4.472),1), ((117,101,3.162),1), ((50,51,5.0),2), ((52,49,5.385),2), ((49,51,5.385),1), ((85,118,2.236),3), ((115,91,4.472),3), ((118,91,7.81),2), ((78,77,2.828),4), ((74,69,5.0),4), ((72,75,2.236),4), ((72,77,5.0),3), ((101,104,4.472),5), ((106,121,9.0),5), ((101,106,8.062),4), ((86,85,3.162),6), ((90,93,1.0),6), ((92,90,2.0),6), ((85,90,5.099),5), ((69,99,32.016),7), ((99,1,22.361),7), ((98,116,5.099),7), ((116,117,7.81),7), ((99,117,5.831),6), ((38,39,3.0),8), ((42,45,3.162),8), ((39,45,6.325),7), ((1,38,76.105),9), ((40,43,3.0),9), ((43,38,5.831),8), ((61,64,3.162),10), ((65,63,2.236),10), ((64,63,5.0),9), ((31,32,2.0),11), ((23,20,3.606),11), ((32,20,8.062),10), ((78,77,2.828),12), ((74,69,5.0),12), ((80,78,4.123),12), ((77,80,6.708),11)]

ADD: [(100,101,2.236)]

DROP: [(101,104,4.472), (100,94,6.0), (102,100,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 8536 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1062.458

Lista tabu: [((117,101,3.162),1), ((100,104,5.0),1), ((6,5,2.236),2), ((4,2,7.211),2), ((5,2,8.062),1), ((65,63,2.236),3), ((59,57,3.606),3), ((56,59,2.236),3), ((59,65,7.0),2), ((91,92,1.414),4), ((112,83,3.0),4), ((1,112,5.831),4), ((112,91,8.062),3), ((46,44,3.0),5), ((43,42,3.0),5), ((40,43,3.0),5), ((43,44,6.0),4), ((43,42,3.0),6), ((49,46,4.472),6), ((52,49,5.385),6), ((42,49,7.071),5), ((11,6,3.162),7), ((4,2,7.211),7), ((4,11,3.162),6), ((95,98,3.162),8), ((100,104,5.0),8), ((101,100,2.236),8), ((98,100,7.071),7), ((71,72,9.055),9), ((68,70,2.828),9), ((1,68,46.615),9), ((72,68,7.616),8), ((60,58,4.243),10), ((63,62,2.0),10), ((65,63,2.236),10), ((63,58,7.211),9), ((61,64,3.162),11), ((63,62,2.0),11), ((62,64,7.0),10), ((23,20,3.606),12), ((17,1,74.095),12), ((18,17,2.0),12), ((17,23,5.831),11)]

ADD: [(23,24,6.0)]

DROP: [(24,25,6.083), (23,20,3.606), (26,23,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 8544 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1059.56

Lista tabu: [((71,72,9.055),1), ((68,70,2.828),1), ((1,68,46.615),1), ((60,58,4.243),2), ((63,62,2.0),2), ((65,63,2.236),2), ((63,58,7.211),1), ((61,64,3.162),3), ((63,62,2.0),3), ((62,64,7.0),2), ((23,20,3.606),4), ((17,1,74.095),4), ((18,17,2.0),4), ((17,23,5.831),3), ((24,25,6.083),13), ((23,20,3.606),13), ((26,23,2.236),13), ((23,24,6.0),11), ((28,34,3.606),6), ((32,35,3.0),6), ((35,34,4.472),5), ((91,92,1.414),7), ((93,88,3.162),7), ((90,93,1.0),7), ((93,91,3.606),6), ((25,28,3.0),8), ((32,35,3.0),8), ((28,35,5.385),7), ((72,75,2.236),9), ((73,79,4.123),9), ((73,72,3.606),8), ((90,93,1.0),10), ((93,88,3.162),10), ((95,98,3.162),10), ((98,116,5.099),10), ((93,95,5.0),9), ((96,103,3.0),11), ((100,104,5.0),11), ((101,100,2.236),11), ((100,96,6.403),10), ((86,85,3.162),12), ((90,93,1.0),12), ((85,93,6.083),11)]

ADD: [(26,23,2.236)]

DROP: [(24,23,6.0), (29,26,3.606)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 8574 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1058.788

Lista tabu: [((85,118,2.236),1), ((84,109,10.44),1), ((102,94,5.385),2), ((95,98,3.162),2), ((97,95,2.236),2), ((102,95,6.403),1), ((1,54,82.298),3), ((55,53,2.236),3), ((53,54,3.0),2), ((16,12,2.236),4), ((14,15,2.236),4), ((13,14,7.071),4), ((12,14,5.0),3), ((72,75,2.236),5), ((74,69,5.0),5), ((75,69,8.062),4), ((43,42,3.0),6), ((48,50,2.828),6), ((47,48,2.0),6), ((43,48,5.385),5), ((107,106,1.414),7), ((103,102,2.236),7), ((96,103,3.0),7), ((103,106,2.828),6), ((115,91,4.472),8), ((90,93,1.0),8), ((92,90,2.0),8), ((115,90,7.616),7), ((13,14,7.071),9), ((15,16,3.0),9), ((14,16,4.472),8), ((91,92,1.414),10), ((112,83,3.0),10), ((1,112,5.831),10), ((112,91,8.062),9), ((59,57,3.606),11), ((58,55,2.236),11), ((57,55,8.0),10), ((120,89,6.325),12), ((89,87,3.606),12), ((90,93,1.0),12), ((89,90,7.28),11)]

ADD: [(89,112,2.828)]

DROP: [(120,89,6.325), (89,87,3.606), (1,112,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 8582 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1058.39

Lista tabu: [((13,14,7.071),1), ((15,16,3.0),1), ((91,92,1.414),2), ((112,83,3.0),2), ((1,112,5.831),2), ((112,91,8.062),1), ((59,57,3.606),3), ((58,55,2.236),3), ((57,55,8.0),2), ((120,89,6.325),4), ((89,87,3.606),4), ((90,93,1.0),4), ((89,90,7.28),3), ((120,89,6.325),13), ((89,87,3.606),13), ((1,112,5.831),13), ((89,112,2.828),11), ((61,64,3.162),6), ((65,63,2.236),6), ((61,65,4.472),5), ((16,12,2.236),7), ((11,6,3.162),7), ((16,11,3.606),6), ((50,51,5.0),8), ((47,48,2.0),8), ((45,47,2.0),8), ((51,47,6.403),7), ((54,56,2.828),9), ((55,53,2.236),9), ((58,55,2.236),9), ((56,55,4.0),8), ((29,24,4.472),10), ((26,23,2.236),10), ((20,26,3.162),10), ((24,26,4.123),9), ((38,39,3.0),11), ((45,47,2.0),11), ((39,47,8.246),10), ((78,77,2.828),12), ((74,69,5.0),12), ((73,79,4.123),12), ((73,77,6.325),11)]

ADD: [(24,21,2.236)]

DROP: [(29,24,4.472), (27,21,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 8609 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1057.387

Lista tabu: [((23,26,2.236),1), ((24,27,2.236),1), ((21,24,2.236),1), ((64,67,6.0),2), ((65,63,2.236),2), ((63,67,7.81),1), ((63,62,2.0),3), ((66,60,5.831),3), ((63,66,4.472),2), ((61,64,3.162),4), ((65,63,2.236),4), ((63,64,5.0),3), ((59,57,3.606),5), ((61,64,3.162),5), ((64,57,8.0),4), ((86,85,3.162),6), ((19,115,1.414),6), ((119,19,1.414),6), ((86,19,8.246),5), ((82,113,5.099),7), ((86,85,3.162),7), ((82,86,6.708),6), ((97,95,2.236),8), ((100,104,5.0),8), ((101,100,2.236),8), ((97,100,5.0),7), ((28,25,3.0),9), ((24,27,2.236),9), ((21,24,2.236),9), ((25,24,6.083),8), ((56,59,2.236),10), ((55,53,2.236),10), ((59,53,7.211),9), ((11,6,3.162),11), ((7,8,2.0),11), ((1,7,42.19),11), ((7,11,3.606),10), ((85,118,2.236),12), ((92,90,2.0),12), ((118,90,7.28),11)]

ADD: [(112,88,2.828)]

DROP: [(112,83,3.0), (88,1,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 8679 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1056.125

Lista tabu: [((93,90,1.0),1), ((19,119,1.414),1), ((115,19,1.414),1), ((86,113,2.236),2), ((82,83,5.0),2), ((83,113,6.403),1), ((28,25,3.0),3), ((29,33,2.828),3), ((27,29,5.0),3), ((25,29,5.0),2), ((92,91,1.414),4), ((86,113,2.236),4), ((85,86,3.162),4), ((91,86,5.099),3), ((95,98,3.162),5), ((116,117,7.81),5), ((95,116,8.246),4), ((1,89,3.162),6), ((89,112,2.828),6), ((96,103,3.0),6), ((103,89,7.81),5), ((37,35,2.0),7), ((26,20,3.162),7), ((23,26,2.236),7), ((26,37,8.246),6), ((28,25,3.0),8), ((26,20,3.162),8), ((23,26,2.236),8), ((28,26,3.606),7), ((90,92,2.0),9), ((86,113,2.236),9), ((85,86,3.162),9), ((86,92,4.472),8), ((100,104,5.0),10), ((105,108,2.236),10), ((104,108,4.123),9), ((112,88,2.828),11), ((83,1,5.0),11), ((83,112,3.0),10), ((29,33,2.828),12), ((24,27,2.236),12), ((21,24,2.236),12), ((33,24,6.0),11)]

ADD: [(88,96,3.162)]

DROP: [(88,93,3.162), (87,96,5.385)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 8748 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1053.196

Lista tabu: [((75,76,2.0),1), ((74,69,5.0),1), ((77,74,2.0),1), ((87,93,4.123),2), ((86,113,2.236),2), ((113,93,5.831),1), ((96,103,3.0),3), ((97,95,2.236),3), ((103,95,7.211),2), ((21,24,2.236),4), ((18,17,2.0),4), ((24,17,5.831),3), ((92,91,1.414),5), ((19,119,1.414),5), ((115,19,1.414),5), ((92,19,5.657),4), ((12,11,1.414),6), ((14,15,2.236),6), ((13,14,7.071),6), ((14,11,6.083),5), ((24,27,2.236),7), ((36,30,8.602),7), ((36,24,7.071),6), ((35,32,3.0),8), ((26,20,3.162),8), ((23,26,2.236),8), ((35,26,8.0),7), ((78,77,2.828),9), ((74,69,5.0),9), ((72,75,2.236),9), ((72,77,5.0),8), ((28,25,3.0),10), ((36,30,8.602),10), ((33,36,1.414),10), ((25,36,7.81),9), ((87,93,4.123),11), ((85,86,3.162),11), ((85,87,5.831),10), ((15,16,3.0),12), ((11,6,3.162),12), ((11,15,5.831),11)]

ADD: [(82,120,7.071)]

DROP: [(120,87,9.0), (82,83,5.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 8781 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1052.345

Lista tabu: [((72,75,2.236),1), ((78,77,2.828),1), ((79,81,4.472),2), ((80,78,4.123),2), ((78,81,6.403),1), ((38,39,3.0),3), ((40,43,3.0),3), ((39,43,3.606),2), ((34,28,3.606),4), ((37,35,2.0),4), ((30,37,8.544),4), ((37,28,6.403),3), ((96,103,3.0),5), ((102,94,5.385),5), ((101,100,2.236),5), ((103,101,6.708),4), ((60,58,4.243),6), ((62,66,2.828),6), ((63,62,2.0),6), ((58,62,6.325),5), ((78,77,2.828),7), ((74,69,5.0),7), ((72,75,2.236),7), ((72,77,5.0),6), ((24,27,2.236),8), ((32,31,2.0),8), ((35,32,3.0),8), ((24,32,7.211),7), ((107,106,1.414),9), ((103,102,2.236),9), ((96,103,3.0),9), ((103,106,2.828),8), ((113,86,2.236),10), ((118,114,2.828),10), ((114,86,7.28),9), ((11,6,3.162),11), ((10,9,11.18),11), ((8,10,2.236),11), ((10,6,4.0),10), ((73,79,4.123),12), ((74,69,5.0),12), ((79,69,8.0),11)]

ADD: [(86,93,3.606)]

DROP: [(93,87,4.123), (86,85,3.162), (113,86,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 8784 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1051.196

Lista tabu: [((34,28,3.606),1), ((37,35,2.0),1), ((30,37,8.544),1), ((96,103,3.0),2), ((102,94,5.385),2), ((101,100,2.236),2), ((103,101,6.708),1), ((60,58,4.243),3), ((62,66,2.828),3), ((63,62,2.0),3), ((58,62,6.325),2), ((78,77,2.828),4), ((74,69,5.0),4), ((72,75,2.236),4), ((72,77,5.0),3), ((24,27,2.236),5), ((32,31,2.0),5), ((35,32,3.0),5), ((24,32,7.211),4), ((107,106,1.414),6), ((103,102,2.236),6), ((96,103,3.0),6), ((103,106,2.828),5), ((113,86,2.236),7), ((118,114,2.828),7), ((114,86,7.28),6), ((11,6,3.162),8), ((10,9,11.18),8), ((8,10,2.236),8), ((10,6,4.0),7), ((73,79,4.123),9), ((74,69,5.0),9), ((79,69,8.0),8), ((93,87,4.123),18), ((86,85,3.162),18), ((113,86,2.236),18), ((86,93,3.606),16), ((32,31,2.0),11), ((34,28,3.606),11), ((32,34,4.123),10), ((3,1,44.598),12), ((6,5,2.236),12), ((11,6,3.162),12), ((6,3,7.211),11)]

ADD: [(97,102,4.472)]

DROP: [(102,94,5.385), (97,95,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 8801 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1051.16

Lista tabu: [((93,87,4.123),1), ((86,85,3.162),1), ((113,86,2.236),1), ((102,94,5.385),4), ((97,95,2.236),4), ((97,102,4.472),2), ((92,90,2.0),1), ((90,93,1.0),1), ((95,98,3.162),1), ((98,116,5.099),1), ((1,89,3.162),2), ((107,106,1.414),2), ((1,107,7.81),1), ((118,114,2.828),3), ((109,119,3.606),3), ((119,114,8.062),2), ((35,32,3.0),4), ((34,28,3.606),4), ((32,28,2.828),3), ((89,112,2.828),5), ((88,96,3.162),5), ((96,112,5.831),4), ((93,86,3.606),6), ((19,115,1.414),6), ((119,19,1.414),6), ((86,19,8.246),5), ((54,56,2.828),7), ((59,57,3.606),7), ((59,54,5.0),6), ((66,60,5.831),8), ((58,55,2.236),8), ((58,66,8.0),7), ((38,39,3.0),9), ((40,43,3.0),9), ((38,40,5.0),8), ((88,96,3.162),10), ((97,94,1.0),10), ((88,97,5.831),9), ((52,49,5.385),11), ((48,50,2.828),11), ((47,48,2.0),11), ((52,48,7.81),10), ((17,1,74.095),12), ((27,29,5.0),12), ((24,27,2.236),12), ((17,27,7.81),11)]

ADD: [(112,86,3.606)]

DROP: [(89,112,2.828), (112,88,2.828), (86,87,2.828), (87,83,4.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 8840 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1050.618

Lista tabu: [((96,103,3.0),1), ((107,106,1.414),1), ((89,87,3.606),2), ((87,88,2.236),2), ((93,86,3.606),2), ((86,112,3.606),2), ((88,86,4.123),1), ((96,103,3.0),3), ((102,97,4.472),3), ((103,97,5.0),2), ((25,23,1.0),4), ((17,1,74.095),4), ((18,17,2.0),4), ((17,25,6.708),3), ((28,25,3.0),5), ((24,27,2.236),5), ((21,24,2.236),5), ((28,24,7.211),4), ((38,39,3.0),6), ((48,50,2.828),6), ((47,48,2.0),6), ((39,48,8.0),5), ((88,96,3.162),7), ((106,121,9.0),7), ((88,106,8.062),6), ((90,93,1.0),8), ((86,112,3.606),8), ((112,93,5.099),7), ((89,87,3.606),9), ((87,88,2.236),9), ((93,86,3.606),9), ((86,112,3.606),9), ((87,112,1.0),8), ((112,83,3.0),10), ((90,93,1.0),10), ((92,90,2.0),10), ((83,90,8.0),9), ((113,85,2.236),11), ((93,86,3.606),11), ((113,93,5.831),10), ((38,39,3.0),12), ((42,45,3.162),12), ((43,42,3.0),12), ((38,42,3.606),11)]

ADD: [(90,86,2.828)]

DROP: [(92,90,2.0), (93,86,3.606)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9140 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 41 seg. Admitimos el penultimo optimo local 

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9144 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1050.794

Lista tabu: [((28,25,3.0),9), ((23,26,2.236),9), ((22,21,3.0),9), ((22,25,10.44),8), ((31,32,2.0),10), ((26,23,2.236),10), ((20,26,3.162),10), ((31,26,5.385),9), ((45,47,2.0),11), ((50,51,5.0),11), ((48,50,2.828),11), ((50,45,4.0),10), ((91,92,1.414),12), ((86,85,3.162),12), ((113,86,2.236),12), ((91,86,5.099),11)]

ADD: [(102,97,4.472)]

DROP: [(95,97,2.236), (94,102,5.385)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9201 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1050.72

Lista tabu: [((84,109,10.44),1), ((90,93,1.0),1), ((92,90,2.0),1), ((118,114,2.828),2), ((84,109,10.44),2), ((109,114,10.198),1), ((67,65,5.831),3), ((66,60,5.831),3), ((65,60,9.849),2), ((61,64,3.162),4), ((63,62,2.0),4), ((64,62,7.0),3), ((96,103,3.0),5), ((97,94,1.0),5), ((103,94,5.657),4), ((5,11,2.236),6), ((10,8,2.236),6), ((9,10,11.18),6), ((10,5,3.606),5), ((56,59,2.236),7), ((57,61,5.099),7), ((59,61,3.606),6), ((28,34,3.606),8), ((31,32,2.0),8), ((25,28,3.0),8), ((25,34,6.325),7), ((92,90,2.0),9), ((86,85,3.162),9), ((113,86,2.236),9), ((92,86,4.472),8), ((116,117,7.81),10), ((95,98,3.162),10), ((94,95,2.0),10), ((117,95,8.544),9), ((120,82,7.071),11), ((82,113,5.099),11), ((83,112,3.0),11), ((112,87,1.0),11), ((82,83,5.0),10), ((102,97,4.472),12), ((97,94,1.0),12), ((19,115,1.414),12), ((115,91,4.472),12), ((94,115,8.602),11)]

ADD: [(4,5,1.0)]

DROP: [(4,6,2.0), (5,11,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9273 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1049.081

Lista tabu: [((56,59,2.236),1), ((60,58,4.243),1), ((85,118,2.236),2), ((113,86,2.236),2), ((82,113,5.099),2), ((113,118,3.162),1), ((47,48,2.0),3), ((50,51,5.0),3), ((48,51,5.385),2), ((60,58,4.243),4), ((59,57,3.606),4), ((56,59,2.236),4), ((59,60,9.487),3), ((8,7,2.0),5), ((6,11,3.162),5), ((5,6,2.236),5), ((8,6,3.606),4), ((83,112,3.0),6), ((112,87,1.0),6), ((91,92,1.414),6), ((92,90,2.0),6), ((83,92,10.0),5), ((117,101,3.162),7), ((100,104,5.0),7), ((95,98,3.162),7), ((95,101,7.0),6), ((113,86,2.236),8), ((91,92,1.414),8), ((113,91,6.708),7), ((75,76,2.0),9), ((73,79,4.123),9), ((76,79,4.123),8), ((43,42,3.0),10), ((50,51,5.0),10), ((42,51,10.44),9), ((119,19,1.414),11), ((19,115,1.414),11), ((95,98,3.162),11), ((98,116,5.099),11), ((19,95,8.246),10), ((29,27,5.0),12), ((26,23,2.236),12), ((20,26,3.162),12), ((27,26,6.0),11)]

ADD: [(17,20,3.0)]

DROP: [(1,17,74.095), (18,20,3.606)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9373 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 43 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9375 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1078.814

Lista tabu: [((82,113,5.099),11), ((118,114,2.828),11), ((85,118,2.236),11), ((82,118,6.325),10), ((113,86,2.236),12), ((86,85,3.162),12), ((100,94,6.0),12), ((94,97,1.0),12), ((86,97,8.062),11)]

ADD: [(20,23,3.606)]

DROP: [(24,23,6.0), (26,20,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9387 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1077.616

